取得日時,権利年月,残日数(D-N),コード,銘柄名,日興在庫,カブ在庫,楽天在庫,SBI信号,GMO信号,松井信号,マネ信号,株価,株数,クロス日数,貸株コスト,最大逆日歩,Rtn_楽天,Rtn_日興,Rtn_SBI
2026-09-25 17:42,2026-09,1,2208,ブルボン,,,,―,―,―,―,3160,100,2,19,0,,,―
2026-09-25 17:42,2026-09,1,2209,井村屋グループ,0,0,0,▲,―,―,―,2355,100,2,14,0,0,0,▲
2026-09-25 17:42,2026-09,1,2220,亀田製菓,3800,16100,1800,◎,―,◎,―,1303,100,2,8,3.0,1800,5100,◎
2026-09-25 17:42,2026-09,1,2221,岩塚製菓,,,,―,―,―,―,3060,200,2,37,0,,,―
2026-09-25 17:42,2026-09,1,2226,湖池屋,,,,―,―,―,―,4870,100,2,29,1.0,,,―
2026-09-25 17:42,2026-09,1,2264,森永乳業,4700,1250400,7500,▲,×,◎,―,1130,200,2,14,6.0,7500,10000,▲
2026-09-25 17:42,2026-09,1,2267,ヤクルト本社,6700,614100,0,▲,―,◎,―,2803,100,2,17,5.0,,,▲
2026-09-25 17:42,2026-09,1,2281,プリマハム,4200,200,0,×,◎,―,―,2389,200,2,29,6.0,0,16000,×
2026-09-25 17:42,2026-09,1,2282,日本ハム,5100,500500,4100,▲,◎,◎,―,6039,300,2,109,13.0,4100,5400,▲
2026-09-25 17:42,2026-09,1,2288,丸大食品,600,0,0,×,◎,―,―,2271,200,2,27,15.0,0,15000,×
2026-09-25 17:42,2026-09,1,2307,クロスキャット,0,,6600,×,―,―,―,1060,200,2,13,0,6600,2000,×
2026-09-25 17:42,2026-09,1,2335,キューブシステム,0,,0,×,―,―,―,1105,200,2,13,18.0,0,600,×
2026-09-25 17:42,2026-09,1,2340,極楽湯ホールディングス,,,,―,―,―,―,545,100,2,3,0,,,―
2026-09-25 17:42,2026-09,1,2378,ルネサンス,0,,,×,―,―,―,1046,100,2,6,48,,0,×
2026-09-25 17:42,2026-09,1,2432,ディー・エヌ・エー,7400,42200,3300,▲,▲,◎,―,2549,100,2,15,0,3300,8200,▲
2026-09-25 17:42,2026-09,1,2454,オールアバウト,,,,―,―,―,―,343,300,2,6,0,,,―
2026-09-25 17:42,2026-09,1,2464,Ａｏｂａ－ＢＢＴ,0,,,―,―,―,―,376,100,2,2,0,,,―
2026-09-25 17:42,2026-09,1,2480,システム・ロケーション,,,,―,―,―,―,1867,100,2,11,0,,,―
2026-09-25 17:42,2026-09,1,2497,ユナイテッド,,,,―,―,―,―,525,1000,2,32,12,,,―
2026-09-25 17:42,2026-09,1,2551,マルサンアイ,,,,―,―,―,―,3620,100,357,3895,0,,,―
2026-09-25 17:42,2026-09,1,2586,フルッタフルッタ,,,,―,―,―,―,60,100,2,0,0,,,―
2026-09-25 17:42,2026-09,1,2594,キーコーヒー,0,,0,×,―,―,―,2006,100,2,12,17.0,0,0,×
2026-09-25 17:42,2026-09,1,2652,まんだらけ,,,,―,―,―,―,422,100,2,3,16.0,,,―
2026-09-25 17:42,2026-09,1,2654,アスモ,,,,―,―,―,―,429,300,2,8,0,,,―
2026-09-25 17:42,2026-09,1,2694,焼肉坂井ホールディングス,,,,―,―,―,―,72,100,2,0,8,,,―
2026-09-25 17:42,2026-09,1,2705,大戸屋ホールディングス,,,,―,―,―,―,8880,100,2,54,2.0,,,―
2026-09-25 17:42,2026-09,1,2733,あらた,4300,62900,12300,×,×,◎,―,2712,100,2,16,7.0,12000,8900,×
2026-09-25 17:42,2026-09,1,2737,トーメンデバイス,500,,,×,―,―,―,39950,100,2,241,0,,,×
2026-09-25 17:42,2026-09,1,2749,ＪＰホールディングス,0,,0,×,―,―,―,662,500,2,20,2.0,,,×
2026-09-25 17:42,2026-09,1,2750,石光商事,,,,―,―,―,―,1362,300,2,25,4.0,,,―
2026-09-25 17:42,2026-09,1,2764,ひらまつ,0,,,―,―,―,―,168,500,2,5,0,,,―
2026-09-25 17:42,2026-09,1,2790,ナフコ,,,,―,―,―,―,2132,100,2,13,0,,,―
2026-09-25 17:42,2026-09,1,2805,ヱスビー食品,,,,―,―,―,―,7590,100,2,46,0,,,―
2026-09-25 17:42,2026-09,1,2810,ハウス食品グループ本社,3400,48100,2100,▲,◎,◎,―,3990,100,2,24,3.0,,,▲
2026-09-25 17:42,2026-09,1,2814,佐藤食品工業,,,,―,―,―,―,1915,300,2,35,0,,,―
2026-09-25 17:42,2026-09,1,2815,アリアケジャパン,1500,150000,1100,▲,―,◎,―,5250,1000,2,316,5.0,,,▲
2026-09-25 17:42,2026-09,1,2816,ダイショー,,,,―,―,―,―,1420,100,2,9,36,,,―
2026-09-25 17:42,2026-09,1,2818,ピエトロ,0,,,―,―,―,―,1755,100,2,11,14.0,,,―
2026-09-25 17:42,2026-09,1,2831,はごろもフーズ,,,,―,―,―,―,3685,100,2,22,0,,,―
2026-09-25 17:42,2026-09,1,2874,横浜冷凍,4200,56100,14600,◎,―,◎,―,2175,1000,2,131,2.0,,,◎
2026-09-25 17:42,2026-09,1,2883,大冷,0,,,―,―,―,―,2000,100,2,12,0,,0,―
2026-09-25 17:42,2026-09,1,2897,日清食品ホールディングス,3000,362000,0,▲,▲,◎,―,2910,900,2,158,10.0,0,5700,▲
2026-09-25 17:42,2026-09,1,2907,あじかん,,,,―,―,―,―,1560,500,2,47,1.0,,,―
2026-09-25 17:42,2026-09,1,2911,旭松食品,,,,―,―,―,―,2260,2000,2,272,0,,,―
2026-09-25 17:42,2026-09,1,2916,仙波糖化工業,,,,―,―,―,―,738,500,2,22,0,,,―
2026-09-25 17:42,2026-09,1,2917,大森屋,,,,―,―,―,―,923,1000,2,56,0,,,―
2026-09-25 17:42,2026-09,1,2933,紀文食品,2200,,0,×,―,―,―,1125,300,2,20,29.0,0,2600,×
2026-09-25 17:42,2026-09,1,2974,大英産業,,,,―,―,―,―,918,100,2,6,0,,,―
2026-09-25 17:42,2026-09,1,2998,クリアル,,,,―,―,―,―,531,100,2,3,0,,,―
2026-09-25 17:42,2026-09,1,3002,グンゼ,3200,37300,11500,◎,×,◎,―,4110,100,2,25,18.0,12000,4000,◎
2026-09-25 17:42,2026-09,1,3010,ポラリス・ホールディングス,,,,―,―,―,―,189,500,2,6,0,,,―
2026-09-25 17:42,2026-09,1,3032,ゴルフ・ドゥ,,,,―,―,―,―,232,500,2,7,0,,,―
2026-09-25 17:42,2026-09,1,3066,ＪＢイレブン,,,,―,―,―,―,653,100,2,4,0,,,―
2026-09-25 17:42,2026-09,1,3067,東京一番フーズ,0,,,―,―,―,―,466,500,2,14,14.0,,,―
2026-09-25 17:42,2026-09,1,3069,ＪＦＬＡホールディングス,,,,―,―,―,×,162,500,2,5,24,,,―
2026-09-25 17:42,2026-09,1,3088,マツキヨココカラ＆カンパニー,2800,1220200,54500,▲,×,◎,▲,2525,100,2,15,6.0,55000,18000,▲
2026-09-25 17:42,2026-09,1,3096,オーシャンシステム,,,,―,―,―,―,1618,200,2,20,0,,,―
2026-09-25 17:42,2026-09,1,3099,三越伊勢丹ホールディングス,1200,780000,0,×,―,◎,―,3331,100,2,20,3.0,0,2600,×
2026-09-25 17:42,2026-09,1,3143,オーウイル,,,,―,―,―,―,728,300,2,13,0,,,―
2026-09-25 17:42,2026-09,1,3153,八洲電機,700,,0,×,―,―,―,3135,100,2,19,0,0,13000,×
2026-09-25 17:42,2026-09,1,3167,ＴＯＫＡＩホールディングス,12100,156800,156000,×,―,◎,―,1355,300,2,25,3.0,156000,41000,×
2026-09-25 17:42,2026-09,1,3175,エー・ピーホールディングス,0,,,―,―,―,―,980,200,2,12,0,,,―
2026-09-25 17:42,2026-09,1,3176,三洋貿易,800,0,0,×,―,―,―,1136,500,2,34,0.0,0,11000,×
2026-09-25 17:42,2026-09,1,3178,チムニー,0,,,―,―,―,―,1201,100,2,7,21.0,,,―
2026-09-25 17:42,2026-09,1,3190,ホットマン,,,,―,―,―,―,585,100,2,4,0,,,―
2026-09-25 17:42,2026-09,1,3199,綿半ホールディングス,4300,0,4700,◎,―,―,―,1307,100,2,8,0.0,,,◎
2026-09-25 17:42,2026-09,1,3221,ヨシックスホールディングス,0,,0,×,―,―,―,3150,100,2,19,53.0,0,0,×
2026-09-25 17:42,2026-09,1,3224,ゼネラル・オイスター,,,,―,―,―,―,687,1000,2,41,0,,,―
2026-09-25 17:42,2026-09,1,3232,三重交通グループホールディングス,0,,0,×,―,―,―,603,100,2,4,5.0,0,6400,×
2026-09-25 17:42,2026-09,1,3237,イントランス,,,,―,―,―,―,94,1000,2,6,0,,,―
2026-09-25 17:42,2026-09,1,3289,東急不動産ホールディングス,5500,59900,9200,―,▲,◎,―,1278,100,2,8,1.0,9200,6200,―
2026-09-25 17:42,2026-09,1,3306,日本製麻,,,,―,―,―,―,791,3000,2,143,0,,,―
2026-09-25 17:42,2026-09,1,3358,Ｔｒａｉｌｈｅａｄ　Ｇｌｏｂａｌ　Ｈｏｌ,,,,―,―,―,―,93,2500,2,14,0,,,―
2026-09-25 17:42,2026-09,1,3359,ｃｏｔｔａ,,,,―,―,―,―,522,1500,2,47,0,,,―
2026-09-25 17:42,2026-09,1,3371,ソフトクリエイトホールディングス,4800,12200,13500,×,―,◎,―,2210,100,2,13,2.0,14000,6900,×
2026-09-25 17:42,2026-09,1,3372,関門海,,,,―,―,―,―,220,100,2,1,0,,,―
2026-09-25 17:42,2026-09,1,3392,デリカフーズホールディングス,0,,,―,―,―,―,801,400,2,19,0,,,―
2026-09-25 17:42,2026-09,1,3397,トリドールホールディングス,1000,,0,×,―,―,―,4313,100,2,26,5,0,1200,×
2026-09-25 17:42,2026-09,1,3435,サンコーテクノ,,,,―,―,―,―,1540,500,2,46,0,,,―
2026-09-25 17:42,2026-09,1,3447,信和,0,,,―,―,―,―,1023,1500,2,92,0,,,―
2026-09-25 17:42,2026-09,1,3461,パルマ,,,,―,―,―,―,632,100,2,4,0,,,―
2026-09-25 17:42,2026-09,1,3465,ケイアイスター不動産,6100,38800,800,▲,―,◎,―,3295,200,2,40,16.0,,,▲
2026-09-25 17:42,2026-09,1,3477,フォーライフ,,,,―,―,―,―,916,1000,2,55,0,,,―
2026-09-25 17:42,2026-09,1,3494,マリオン,,,,―,―,―,―,450,100,2,3,0,,,―
2026-09-25 17:42,2026-09,1,3529,アツギ,0,,,―,―,―,―,1014,100,2,6,0.0,,,―
2026-09-25 17:42,2026-09,1,3537,昭栄薬品,,,,―,―,―,―,1823,600,2,66,0,,,―
2026-09-25 17:42,2026-09,1,3561,力の源ホールディングス,0,,,×,―,―,―,1503,100,2,9,26.0,,,×
2026-09-25 17:42,2026-09,1,3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥ,4000,575500,30600,◎,×,◎,―,4894,100,2,29,2.0,31000,8200,◎
2026-09-25 17:42,2026-09,1,3569,セーレン,600,166600,1100,▲,―,◎,―,3290,100,2,20,4.0,,,▲
2026-09-25 17:42,2026-09,1,3591,ワコールホールディングス,700,62700,1000,▲,―,◎,―,3960,100,2,24,8.0,1000,800,▲
2026-09-25 17:42,2026-09,1,3598,山喜,,,,―,―,―,―,163,100,2,1,0,,,―
2026-09-25 17:42,2026-09,1,3648,ＡＧＳ,0,,,―,―,―,―,1069,200,2,13,1.0,,,―
2026-09-25 17:42,2026-09,1,3674,オークファン,,,,―,―,―,―,339,300,2,6,5.0,,,―
2026-09-25 17:42,2026-09,1,3679,じげん,1700,,0,×,―,―,―,436,100,2,3,1.0,0,13000,×
2026-09-25 17:42,2026-09,1,3690,イルグルム,,,,―,―,―,―,573,100,2,3,11.0,,,―
2026-09-25 17:42,2026-09,1,3691,デジタルプラス,,,,―,―,―,―,1912,700,2,81,0,,,―
2026-09-25 17:42,2026-09,1,3710,ジョルダン,,,,―,―,―,―,647,100,2,4,6.0,,,―
2026-09-25 17:42,2026-09,1,3712,情報企画,,,,―,―,―,―,1011,1000,2,61,5.0,,,―
2026-09-25 17:42,2026-09,1,3726,フォーシーズＨＤ,,,,―,―,―,―,398,100,2,2,0,,,―
2026-09-25 17:42,2026-09,1,3750,サイトリ細胞研究所,,,,―,―,―,―,848,100,2,5,0,,,―
2026-09-25 17:42,2026-09,1,3762,テクマトリックス,5800,105300,1200,▲,◎,◎,―,2524,500,2,76,1.0,1200,6800,▲
2026-09-25 17:42,2026-09,1,3768,リスクモンスター,,,,―,―,―,―,569,300,2,10,0.0,,,―
2026-09-25 17:42,2026-09,1,3769,ＧＭＯペイメントゲートウェイ,900,139100,300,▲,―,◎,―,8728,100,2,53,0,,,▲
2026-09-25 17:42,2026-09,1,3771,システムリサーチ,200,,0,×,―,―,―,1922,100,2,12,0.0,0,8800,×
2026-09-25 17:42,2026-09,1,3772,ウェルス・マネジメント,,,,―,―,―,―,1108,200,2,13,0,,,―
2026-09-25 17:42,2026-09,1,3778,さくらインターネット,0,,,×,―,―,―,3830,100,2,23,54.0,,0,×
2026-09-25 17:42,2026-09,1,3796,いい生活,,,,―,―,―,―,333,100,2,2,0,,,―
2026-09-25 17:42,2026-09,1,3799,キーウェアソリューションズ,,,,―,―,―,―,1156,300,2,21,19.0,,,―
2026-09-25 17:42,2026-09,1,3839,ＯＤＫソリューションズ,0,,,―,―,―,―,626,100,2,4,11.0,,,―
2026-09-25 17:42,2026-09,1,3844,コムチュア,6000,21100,8300,×,―,◎,―,1325,300,2,24,0,8300,9000,×
2026-09-25 17:42,2026-09,1,3861,王子ホールディングス,2200,82000,3200,◎,―,◎,―,870,5000,2,262,0.0,,,◎
2026-09-25 17:42,2026-09,1,3912,モバイルファクトリー,0,,,―,―,―,―,1136,1000,2,68,0.0,,,―
2026-09-25 17:42,2026-09,1,3939,カナミックネットワーク,2500,,1800,▲,―,―,―,491,100,2,3,0,1800,3100,▲
2026-09-25 17:42,2026-09,1,3964,オークネット,0,,0,―,―,―,―,1300,100,,12,,0,0,―
2026-09-25 17:42,2026-09,1,3965,キャピタル・アセット・プランニング,0,,,―,―,―,―,893,300,2,16,0,,,―
2026-09-25 17:42,2026-09,1,3969,エイトレッド,0,,,―,―,―,―,1406,100,2,8,0,,,―
2026-09-25 17:42,2026-09,1,3985,テモナ,0,,,―,―,―,―,196,100,2,1,0,,,―
2026-09-25 17:42,2026-09,1,4008,住友精化,2900,360600,1000,▲,―,◎,―,1521,500,2,46,9.0,,,▲
2026-09-25 17:42,2026-09,1,4051,ＧＭＯフィナンシャルゲート,,,100,×,―,―,―,6170,100,2,37,0,,,×
2026-09-25 17:42,2026-09,1,4061,デンカ,1000,345500,30100,▲,―,◎,―,3360,1,2,0,3.0,,,▲
2026-09-25 17:42,2026-09,1,4064,日本カーバイド工業,0,13600,1000,▲,―,―,―,3630,100,2,22,0,1000,0,▲
2026-09-25 17:42,2026-09,1,4094,日本化学産業,,,,―,―,―,―,2281,300,2,41,0,,,―
2026-09-25 17:42,2026-09,1,4124,大阪油化工業,,,,―,―,―,―,3040,100,2,18,0,,,―
2026-09-25 17:42,2026-09,1,4177,ｉ－ｐｌｕｇ,,,,―,―,―,―,1401,100,2,8,0,,,―
2026-09-25 17:42,2026-09,1,4193,ファブリカホールディングス,,,,―,―,―,―,2180,200,2,26,0,,,―
2026-09-25 17:42,2026-09,1,4196,ネオマーケティング,,,,―,―,―,―,1370,500,2,41,0,,,―
2026-09-25 17:42,2026-09,1,4218,ニチバン,4300,0,2100,▲,―,―,―,1936,100,2,12,0.0,,,▲
2026-09-25 17:42,2026-09,1,4220,リケンテクノス,2500,35300,0,×,―,―,―,2374,200,2,29,2.0,0,3900,×
2026-09-25 17:42,2026-09,1,4290,プレステージ・インターナショナル,2900,89000,0,×,―,―,―,712,100,2,4,0,0,15000,×
2026-09-25 17:42,2026-09,1,4323,日本システム技術,8900,0,0,▲,―,―,―,1902,100,2,11,5.0,,,▲
2026-09-25 17:42,2026-09,1,4365,松本油脂製薬,,,,―,―,―,―,23500,100,2,142,0,,,―
2026-09-25 17:42,2026-09,1,4373,シンプレクス・ホールディングス,18700,116000,1100,―,―,◎,―,1154,600,2,42,0,1100,66000,―
2026-09-25 17:42,2026-09,1,4376,くふうカンパニーホールディングス,,,,―,―,―,―,174,100,2,1,0,,,―
2026-09-25 17:42,2026-09,1,4417,グローバルセキュリティエキスパート,,,,―,―,―,―,5660,200,2,68,0,,,―
2026-09-25 17:42,2026-09,1,4421,ディ・アイ・システム,,,,―,―,―,―,947,100,2,6,0,,,―
2026-09-25 17:42,2026-09,1,4442,バルテス・ホールディングス,,,,―,―,―,―,407,500,2,12,1.0,,,―
2026-09-25 17:42,2026-09,1,4444,インフォネット,,,,―,―,―,―,958,300,2,17,0,,,―
2026-09-25 17:42,2026-09,1,4445,リビン・テクノロジーズ,,,,―,―,―,―,1941,200,2,23,0,,,―
2026-09-25 17:42,2026-09,1,4447,ピー・ビーシステムズ,,,,―,―,―,―,502,100,2,3,5.0,,,―
2026-09-25 17:42,2026-09,1,4462,石原ケミカル,4800,0,18800,×,◎,―,―,2797,200,2,34,3.0,19000,7000,×
2026-09-25 17:42,2026-09,1,4484,ランサーズ,,,,―,―,―,―,299,500,2,9,0,,,―
2026-09-25 17:42,2026-09,1,4491,コンピューターマネージメント,,,,―,―,―,―,3260,100,2,20,0,,,―
2026-09-25 17:42,2026-09,1,4526,理研ビタミン,5000,22300,5400,×,◎,◎,―,3320,100,2,20,5.0,5400,11000,×
2026-09-25 17:42,2026-09,1,4539,日本ケミファ,0,,,―,―,―,―,1560,1,2,0,0,,,―
2026-09-25 17:42,2026-09,1,4540,ツムラ,900,143500,1800,▲,―,◎,―,3833,100,2,23,0,,,▲
2026-09-25 17:42,2026-09,1,4543,テルモ,900,159400,500,◎,―,◎,―,2275,100,2,14,0.0,,,◎
2026-09-25 17:42,2026-09,1,4559,ゼリア新薬工業,4900,47200,10700,▲,▲,◎,―,2013,100,2,12,3.0,11000,9300,▲
2026-09-25 17:42,2026-09,1,4658,日本空調サービス,3900,,0,×,―,―,―,1641,100,2,10,3.0,0,15000,×
2026-09-25 17:42,2026-09,1,4661,オリエンタルランド,6900,8600,125200,▲,―,◎,▲,2957,100,2,18,2,125000,20000,▲
2026-09-25 17:42,2026-09,1,4665,ダスキン,7400,83700,43900,▲,◎,◎,―,4737,100,2,29,8.0,,,▲
2026-09-25 17:42,2026-09,1,4676,フジ・メディア・ホールディングス,3100,19300,19500,―,―,◎,―,4076,100,2,25,4.0,20000,3500,―
2026-09-25 17:42,2026-09,1,4680,ラウンドワン,6600,1577600,20300,▲,◎,◎,―,1183,100,2,7,0.0,20000,15000,▲
2026-09-25 17:42,2026-09,1,4718,早稲田アカデミー,200,,0,×,―,―,―,2464,100,2,15,36,0,200,×
2026-09-25 17:42,2026-09,1,4719,アルファシステムズ,1000,600,400,▲,―,―,―,3315,100,2,20,0,400,1100,▲
2026-09-25 17:42,2026-09,1,4732,ユー・エス・エス,0,1493100,144300,▲,×,◎,―,1876,100,2,11,4.0,144000,0,▲
2026-09-25 17:42,2026-09,1,4751,サイバーエージェント,4400,2087900,30300,▲,×,◎,―,1246,100,2,8,0,30000,12000,▲
2026-09-25 17:42,2026-09,1,4762,エックスネット,0,,,―,―,―,―,2176,100,2,13,0,,,―
2026-09-25 17:42,2026-09,1,4783,ＮＣＤ,,,,―,―,―,―,2633,100,2,16,2.0,,,―
2026-09-25 17:42,2026-09,1,4801,セントラルスポーツ,100,,0,×,―,―,―,2400,100,2,14,0,0,200,×
2026-09-25 17:42,2026-09,1,4814,ネクストウェア,,,,―,―,―,―,166,500,2,5,0,,,―
2026-09-25 17:42,2026-09,1,4838,スペースシャワーＳＫＩＹＡＫＩホールディ,,,,―,―,―,―,713,100,2,4,0,,,―
2026-09-25 17:42,2026-09,1,4839,ＷＯＷＯＷ,100,,0,×,―,―,―,997,100,2,6,0.0,,,×
2026-09-25 17:42,2026-09,1,4901,富士フイルムホールディングス,1200,165300,1400,▲,―,◎,―,3369,100,2,20,0,,,▲
2026-09-25 17:42,2026-09,1,4902,コニカミノルタ,4900,2300,700,▲,―,◎,―,661,100,2,4,0,700,5200,▲
2026-09-25 17:42,2026-09,1,4925,ハーバー研究所,,,,―,―,―,―,1737,100,2,10,15.0,,,―
2026-09-25 17:42,2026-09,1,4931,新日本製薬,0,,0,×,―,―,―,2040,100,2,12,15,0,2400,×
2026-09-25 17:42,2026-09,1,4932,アルマード,,,,―,―,―,―,815,100,2,5,0,,,―
2026-09-25 17:42,2026-09,1,4937,Ｗａｑｏｏ,,,,―,―,―,―,2383,100,2,14,0,,,―
2026-09-25 17:42,2026-09,1,4951,エステー,7500,0,6300,×,―,―,―,1533,1000,2,92,4.0,6300,9700,×
2026-09-25 17:42,2026-09,1,4958,長谷川香料,4500,284300,18900,◎,◎,◎,―,3475,100,2,21,6.0,19000,8100,◎
2026-09-25 17:42,2026-09,1,4990,昭和化学工業,,,,―,―,―,―,522,1000,2,31,0,,,―
2026-09-25 17:42,2026-09,1,4997,日本農薬,4800,100,0,×,―,―,―,1183,100,2,7,1.0,0,11000,×
2026-09-25 17:42,2026-09,1,5071,ヴィス,,,,―,―,―,―,1401,200,2,17,0,,,―
2026-09-25 17:42,2026-09,1,5121,藤倉コンポジット,0,,300,▲,―,―,―,2895,100,2,17,0.0,,,▲
2026-09-25 17:42,2026-09,1,5142,アキレス,1100,28000,1100,×,―,―,―,1866,100,2,11,2.0,1100,1200,×
2026-09-25 17:42,2026-09,1,5237,ノザワ,,,,―,―,―,―,1249,100,2,8,0,,,―
2026-09-25 17:42,2026-09,1,5262,日本ヒューム,0,,0,×,―,―,―,1119,600,2,40,2.0,0,0,×
2026-09-25 17:42,2026-09,1,5290,ベルテクスコーポレーション,,,,―,―,―,―,1252,300,2,23,4.0,,,―
2026-09-25 17:42,2026-09,1,5368,日本インシュレーション,,,,―,―,―,―,1026,300,2,19,0,,,―
2026-09-25 17:42,2026-09,1,5401,日本製鉄,3100,5576800,1200,◎,―,◎,―,681,1000,2,41,5.0,,,◎
2026-09-25 17:42,2026-09,1,5463,丸一鋼管,3200,636400,28900,◎,◎,◎,―,1718,100,2,10,10.0,,,◎
2026-09-25 17:42,2026-09,1,5607,中央可鍛工業,,,,―,―,―,―,611,100,2,4,0,,,―
2026-09-25 17:42,2026-09,1,6033,エクストリーム,,,,―,―,―,―,1726,100,2,10,0,,,―
2026-09-25 17:42,2026-09,1,6045,レントラックス,,,,―,―,―,―,2093,100,2,13,29.0,,,―
2026-09-25 17:42,2026-09,1,6046,リンクバル,,,,―,―,―,―,154,1000,2,9,0.0,,,―
2026-09-25 17:42,2026-09,1,6050,イー・ガーディアン,0,,0,×,―,―,―,1812,100,2,11,29.0,,,×
2026-09-25 17:42,2026-09,1,6070,キャリアリンク,2500,,3100,×,―,―,―,2536,100,2,15,0,3100,5700,×
2026-09-25 17:42,2026-09,1,6073,アサンテ,0,,,×,―,―,―,1494,100,2,9,5.0,,0,×
2026-09-25 17:42,2026-09,1,6087,アビスト,0,,,―,―,―,―,3550,500,2,107,0,,,―
2026-09-25 17:42,2026-09,1,6092,エンバイオ・ホールディングス,,,,―,―,―,―,821,1000,2,49,1,,,―
2026-09-25 17:42,2026-09,1,6140,旭ダイヤモンド工業,0,,1300,▲,―,◎,―,1128,300,2,20,1.0,,,▲
2026-09-25 17:42,2026-09,1,6181,タメニー,,,,―,―,―,―,90,100,2,1,0,,,―
2026-09-25 17:42,2026-09,1,6189,グローバルキッズＣＯＭＰＡＮＹ,0,,,―,―,―,―,1013,500,2,31,4.0,,,―
2026-09-25 17:42,2026-09,1,6193,バーチャレクス・ホールディングス,,,,―,―,―,―,1197,200,2,14,0,,,―
2026-09-25 17:42,2026-09,1,6240,ヤマシンフィルタ,0,,,×,―,―,―,524,200,2,6,1.0,,1000,×
2026-09-25 17:42,2026-09,1,6277,ホソカワミクロン,1300,22500,6900,▲,◎,◎,―,6130,100,2,37,7.0,6900,2600,▲
2026-09-25 17:42,2026-09,1,6282,オイレス工業,5900,0,0,×,―,◎,―,2974,300,2,54,7.0,0,40000,×
2026-09-25 17:42,2026-09,1,6316,丸山製作所,0,,,―,―,―,―,2994,100,2,18,12.0,,,―
2026-09-25 17:42,2026-09,1,6325,タカキタ,0,,,―,―,―,―,419,100,2,3,14.0,,,―
2026-09-25 17:42,2026-09,1,6332,月島ホールディングス,5200,85900,200,◎,―,◎,―,2700,500,2,81,0.0,200,5200,◎
2026-09-25 17:42,2026-09,1,6339,新東工業,5600,54500,22200,▲,―,◎,―,1215,100,2,7,2.0,,,▲
2026-09-25 17:42,2026-09,1,6379,レイズネクスト,100,0,0,×,―,―,―,3100,400,2,75,13.0,0,33000,×
2026-09-25 17:42,2026-09,1,6412,平和,3300,24600,63000,×,×,◎,―,2197,200,2,26,6.0,63000,13000,×
2026-09-25 17:42,2026-09,1,6417,三共,6400,672100,5000,▲,▲,◎,―,2120,500,2,64,9.0,5000,6900,▲
2026-09-25 17:42,2026-09,1,6419,マースグループホールディングス,400,9600,2200,◎,―,―,―,3165,1000,2,191,6.0,,,◎
2026-09-25 17:42,2026-09,1,6430,ダイコク電機,0,,0,×,―,―,―,2427,100,2,15,4.0,0,0,×
