取得日時,権利年月,残日数(D-N),コード,銘柄名,日興在庫,カブ在庫,楽天在庫,SBI信号,GMO信号,松井信号,マネ信号,株価,株数,クロス日数,貸株コスト,最大逆日歩,Rtn_楽天,Rtn_日興,Rtn_SBI
2026-09-20 06:16,2027-08,228,3174,ハピネス・アンド・ディ,,,,―,―,―,―,387,100,339,395,0.0,,,―
2026-09-20 06:16,2027-08,228,3189,ＡＮＡＰ,,,,―,―,―,―,0,100,339,,0.0,,,―
2026-09-20 06:16,2027-08,228,3222,ユナイテッド・スーパーマーケット・ホール,1400,,200,×,0,―,―,841,100,339,859,4.0,200,27000,×
2026-09-20 06:16,2027-08,228,3387,クリエイト・レストランツ・ホールディング,0,,0,×,―,―,―,761,100,339,777,26.0,0,31000,×
2026-09-20 06:16,2027-08,228,3396,フェリシモ,0,,,―,―,―,―,0,100,339,,0.0,,,―
2026-09-20 06:16,2027-08,228,3490,アズ企画設計,,,,―,―,―,―,3050,100,339,3116,0.0,,,―
2026-09-20 06:16,2027-08,228,3498,霞ヶ関キャピタル,,,,―,―,―,―,7420,100,339,7581,19.0,,,―
2026-09-20 06:16,2027-08,228,3536,アクサスホールディングス,,,,―,―,―,―,127,1000,339,1297,0.0,,,―
2026-09-20 06:16,2027-08,228,3543,コメダホールディングス,1000,71400,36200,▲,200,◎,▲,2882,100,339,2944,5.0,37000,29000,▲
2026-09-20 06:16,2027-08,228,3548,バロックジャパンリミテッド,0,,0,×,―,―,―,670,100,339,685,14.0,0,300,×
2026-09-20 06:16,2027-08,228,3556,リネットジャパングループ,,,0,―,―,―,―,809,1000,339,8265,0.0,,,―
2026-09-20 06:16,2027-08,228,3557,ユナイテッド＆コレクティブ,,,,―,―,―,―,506,100,339,517,0.0,,,―
2026-09-20 06:16,2027-08,228,3560,ほぼ日,,,,―,―,―,―,5200,100,339,5313,0.0,,,―
2026-09-20 06:16,2027-08,228,3607,クラウディアホールディングス,0,,,―,―,―,―,368,100,339,376,0.0,,,―
2026-09-20 06:16,2027-08,228,3608,ＴＳＩホールディングス,900,135600,28800,▲,1000,◎,―,1225,100,339,1252,6.0,2300,9700,▲
2026-09-20 06:16,2027-08,228,3612,ワールド,1800,8300,40400,―,―,―,―,1599,600,339,9802,10.0,,,―
2026-09-20 06:16,2027-08,228,3815,メディア工房,,,,―,―,―,―,435,100,339,444,0.0,,,―
2026-09-20 06:16,2027-08,228,3826,システムインテグレータ,0,,,―,―,―,―,504,200,339,1030,0.0,,,―
2026-09-20 06:16,2027-08,228,3946,トーモク,0,0,0,―,×,―,―,4430,300,339,13578,0.0,0,300,―
2026-09-20 06:16,2027-08,228,3967,エルテス,,,,―,―,―,―,575,800,339,4700,0.0,,,―
2026-09-20 06:16,2027-08,228,3987,エコモット,,,,―,―,―,―,626,100,339,640,11.0,,,―
2026-09-20 06:16,2027-08,228,4015,ペイクラウドホールディングス,,,,―,―,―,―,521,300,339,1597,0.0,,,―
2026-09-20 06:16,2027-08,228,4343,イオンファンタジー,0,,,×,―,―,―,2733,100,339,2792,15.0,,1200,×
2026-09-20 06:16,2027-08,228,4397,チームスピリット,,,,―,―,―,―,397,1000,339,4056,0.0,,,―
2026-09-20 06:16,2027-08,228,4432,ウイングアーク１ｓｔ,1400,3000,9900,×,―,―,―,3320,100,339,3392,8.0,100,9100,×
2026-09-20 06:16,2027-08,228,4433,ヒト・コミュニケーションズ・ホールディン,0,,0,×,―,―,―,860,100,339,879,0.0,0,0,×
2026-09-20 06:16,2027-08,228,4668,明光ネットワークジャパン,0,,8100,×,―,―,―,765,100,339,782,19.0,0,200,×
2026-09-20 06:16,2027-08,228,5580,プロディライト,,,,―,―,―,―,1574,400,339,6432,0.0,,,―
2026-09-20 06:16,2027-08,228,5982,マルゼン,,,,―,―,―,―,4110,300,339,12597,0.0,,,―
2026-09-20 06:16,2027-08,228,6025,日本ＰＣサービス,,,,―,―,―,―,0,500,339,,0.0,,,―
2026-09-20 06:16,2027-08,228,6264,マルマエ,0,,,―,―,―,―,1833,200,339,3745,1.0,,,―
2026-09-20 06:16,2027-08,228,6289,技研製作所,0,,,×,―,―,―,1938,300,339,5940,32.0,,7700,×
2026-09-20 06:16,2027-08,228,6522,アスタリスク,,,,―,―,―,―,1400,100,339,1430,0.0,,,―
2026-09-20 06:16,2027-08,228,6543,日宣,,,,―,―,―,―,1184,300,339,3629,0.0,,,―
2026-09-20 06:16,2027-08,228,6578,コレックホールディングス,,,,―,―,―,―,464,100,339,474,0.0,,,―
2026-09-20 06:16,2027-08,228,7035,ａｎｄ　ｆａｃｔｏｒｙ,,,,―,―,―,―,218,1000,339,2227,0.0,,,―
2026-09-20 06:16,2027-08,228,7049,識学,,,,―,―,―,―,777,200,339,1588,48.0,,,―
2026-09-20 06:16,2027-08,228,7077,ＡＬｉＮＫインターネット,,,,―,―,―,―,994,100,339,1016,0.0,,,―
2026-09-20 06:16,2027-08,228,7085,カーブスホールディングス,0,53700,47200,×,200,―,―,889,100,339,908,2.0,20000,35000,×
2026-09-20 06:16,2027-08,228,7219,エッチ・ケー・エス,,,,―,―,―,―,2463,100,339,2516,0.0,,,―
2026-09-20 06:16,2027-08,228,7352,ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,,,,―,―,―,―,322,100,339,329,0.0,,,―
2026-09-20 06:16,2027-08,228,7357,ジオコード,,,,―,―,―,―,1701,200,339,3476,0.0,,,―
2026-09-20 06:16,2027-08,228,7453,良品計画,1500,50700,81100,◎,―,◎,―,3945,100,339,4030,2.0,25000,9400,◎
2026-09-20 06:16,2027-08,228,7485,岡谷鋼機,,,,―,―,―,―,0,400,339,,0.0,,,―
2026-09-20 06:16,2027-08,228,7504,高速,2500,,0,×,―,―,―,4310,100,339,4403,9.0,0,0,×
2026-09-20 06:16,2027-08,228,7513,コジマ,0,,0,×,―,―,―,1457,100,339,1489,19.0,0,0,×
2026-09-20 06:16,2027-08,228,7514,ヒマラヤ,0,,,―,―,―,―,0,100,339,,0.0,,,―
2026-09-20 06:16,2027-08,228,7545,西松屋チェーン,3900,,18000,―,5000,―,―,1961,100,330,1950,30.0,0,0,―
2026-09-20 06:16,2027-08,228,7599,ＩＤＯＭ,0,8400,6000,×,―,―,―,1219,100,339,1245,21.0,0,8300,×
2026-09-20 06:16,2027-08,228,7603,ジーイエット,,,,―,―,―,―,34,100,339,35,24.0,,,―
2026-09-20 06:16,2027-08,228,7607,進和,0,14600,8300,―,―,◎,―,3050,100,339,3116,14.0,,,―
2026-09-20 06:16,2027-08,228,7611,ハイデイ日高,3100,3500,20100,×,0,―,▲,2931,100,339,2994,24.0,4100,600,×
2026-09-20 06:16,2027-08,228,7630,壱番屋,0,,0,×,―,―,―,1085,100,339,1108,24.0,0,700,×
2026-09-20 06:16,2027-08,228,7730,マニー,1400,238600,35200,―,―,◎,―,1445,300,339,4429,2.0,,,―
2026-09-20 06:16,2027-08,228,7805,プリントネット,,,,―,―,―,―,717,100,339,733,38.0,,,―
2026-09-20 06:16,2027-08,228,7818,トランザクション,0,39300,22700,×,―,―,―,1244,500,339,6355,5.0,200,9200,×
2026-09-20 06:16,2027-08,228,7829,サマンサタバサジャパンリミテッド,,,,―,―,―,―,0,100,339,,0.0,,,―
2026-09-20 06:16,2027-08,228,7928,旭化学工業,,,,―,―,―,―,615,100,339,628,0.0,,,―
2026-09-20 06:16,2027-08,228,8011,三陽商会,0,,1700,×,―,―,―,1368,600,339,8386,11.0,0,0,×
2026-09-20 06:16,2027-08,228,8127,ヤマトインターナショナル,0,,,―,―,―,―,515,300,339,1578,12.0,,,―
2026-09-20 06:16,2027-08,228,8167,リテールパートナーズ,0,,4800,×,―,―,―,1425,100,339,1456,4.0,,4000,×
2026-09-20 06:16,2027-08,228,8181,東天紅,0,,,―,―,―,―,991,100,339,1012,0.0,,,―
2026-09-20 06:16,2027-08,228,8185,チヨダ,0,,0,×,―,―,―,991,100,339,1012,3.0,0,5700,×
2026-09-20 06:16,2027-08,228,8200,リンガーハット,1300,,0,×,―,―,―,2279,100,339,2328,36.0,0,800,×
2026-09-20 06:16,2027-08,228,8233,高島屋,1200,1112600,88600,◎,200,◎,―,2117,100,339,2163,3.0,63000,19000,◎
2026-09-20 06:16,2027-08,228,8237,松屋,1600,,400,▲,―,―,―,2249,100,339,2298,3.0,400,4600,▲
2026-09-20 06:16,2027-08,228,8244,近鉄百貨店,0,,9900,▲,―,―,―,1909,100,339,1950,3.0,4200,7000,▲
2026-09-20 06:16,2027-08,228,8247,大和,,,,―,―,―,―,0,100,339,,0.0,,,―
2026-09-20 06:16,2027-08,228,8254,さいか屋,,,,―,―,―,―,0,100,339,,0.0,,,―
2026-09-20 06:16,2027-08,228,8260,井筒屋,0,,,―,―,―,―,389,100,339,397,0.0,,,―
2026-09-20 06:16,2027-08,228,8267,イオン,900,2356000,925200,◎,5000,◎,◎,1314,100,339,1342,3.0,60000,31000,◎
2026-09-20 06:16,2027-08,228,8273,イズミ,1100,347700,26200,×,―,―,―,988,100,339,1009,7.0,14000,37000,×
2026-09-20 06:16,2027-08,228,8276,平和堂,3000,3300,,―,5000,―,―,2692,100,330,2677,5.0,,0,―
2026-09-20 06:16,2027-08,228,8278,フジ,2300,2000,,―,―,―,―,2045,500,339,10446,45.0,,,―
2026-09-20 06:16,2027-08,228,8508,Ｊトラスト,,16000,,―,―,―,―,771,100,339,788,0.0,,,―
2026-09-20 06:16,2027-08,228,8783,ＧＦＡ,,,,―,―,―,―,0,100,339,,0.0,,,―
2026-09-20 06:16,2027-08,228,8904,ＡＶＡＮＴＩＡ,0,,,―,―,―,―,823,100,339,841,6.0,,,―
2026-09-20 06:16,2027-08,228,9010,富士急行,0,0,0,×,―,―,―,2640,100,339,2697,101.0,,300,×
2026-09-20 06:16,2027-08,228,9241,フューチャーリンクネットワーク,,,,―,―,―,―,1270,100,339,1297,0.0,,,―
2026-09-20 06:16,2027-08,228,9326,関通ホールディングス,,,,―,―,―,―,472,100,339,482,0.0,,,―
2026-09-20 06:16,2027-08,228,9418,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,1700,,200,×,0,―,―,1760,100,339,1798,14.0,200,1800,×
2026-09-20 06:16,2027-08,228,9601,松竹,1900,,0,×,―,―,―,10900,100,339,11136,34.0,0,1600,×
2026-09-20 06:16,2027-08,228,9602,東宝,1500,53100,179100,▲,0,◎,―,1581,100,339,1615,5.0,20000,69000,▲
2026-09-20 06:16,2027-08,228,9661,歌舞伎座,,,,―,―,―,―,0,150,339,,0.0,,,―
2026-09-20 06:16,2027-08,228,9778,昴,,,,―,―,―,―,0,100,339,,0.0,,,―
2026-09-20 06:16,2027-08,228,9842,アークランズ,3000,,22200,×,―,―,▲,1898,100,339,1939,12.0,0,1000,×
2026-09-20 06:16,2027-08,228,9846,天満屋ストア,,,,―,―,―,―,983,100,339,1004,0.0,,,―
2026-09-20 06:16,2027-08,228,9861,吉野家ホールディングス,700,,16600,×,0,―,◎,3639,200,339,7436,12.0,0,0,×
2026-09-20 06:16,2027-08,228,9903,カンセキ,,,,―,―,―,―,891,100,339,910,24.0,,,―
2026-09-20 06:16,2027-08,228,9946,ミニストップ,0,,0,×,―,―,―,1806,100,339,1845,30.0,0,1100,×
2026-09-20 06:16,2027-08,228,9978,文教堂グループホールディングス,,,,―,―,―,―,0,100,339,,0.0,,,―
2026-09-20 06:16,2027-08,228,9979,大庄,0,,0,×,―,―,―,998,100,339,1020,30.0,0,100,×
2026-09-20 06:16,2027-08,228,9993,ヤマザワ,0,,,―,―,―,―,1158,100,339,1183,0.0,,,―
