取得日時,権利年月,残日数(D-N),コード,銘柄名,日興在庫,カブ在庫,楽天在庫,SBI信号,GMO信号,松井信号,マネ信号,株価,株数,クロス日数,貸株コスト,最大逆日歩,Rtn_楽天,Rtn_日興,Rtn_SBI
2026-09-25 06:56,2027-03,123,2109,ＤＭ三井製糖,0,45700,12000,1.1万,0,◎,―,3845,100,185,2144,4.0,12000,,1.1万
2026-09-25 06:56,2027-03,123,2112,塩水港精糖,0,,,―,―,―,―,462,1000,185,2576,3.0,,,―
2026-09-25 06:56,2027-03,123,2117,ウェルネオシュガー,0,16800,1100,4000,100,―,―,2839,100,185,1583,5.0,0,,4000
2026-09-25 06:56,2027-03,123,2120,ＬＩＦＵＬＬ,199100,,,×,―,―,―,240,4000,185,5352,0.0,,,×
2026-09-25 06:56,2027-03,123,2122,インタースペース,,,,―,―,―,―,1451,400,185,3236,0,,,―
2026-09-25 06:56,2027-03,123,2139,中広,0,,,―,―,―,―,520,100,185,290,8,,,―
2026-09-25 06:56,2027-03,123,2179,成学社,,,,―,―,―,―,825,100,185,460,0,,,―
2026-09-25 06:56,2027-03,123,2204,中村屋,0,,2600,▲,0,―,―,3105,100,185,1731,12.0,,0,▲
2026-09-25 06:56,2027-03,123,2207,ｍｅｉｔｏ,0,,0,×,0,―,―,3415,200,185,3808,18,,0,×
2026-09-25 06:56,2027-03,123,2209,井村屋グループ,0,600,0,▲,100,―,―,2355,100,185,1313,0,0,,▲
2026-09-25 06:56,2027-03,123,2221,岩塚製菓,,,,―,―,―,―,3060,100,185,1706,0,,,―
2026-09-25 06:56,2027-03,123,2222,寿スピリッツ,900,478600,43100,8300,1400,◎,―,2635,100,185,1469,10.0,,0,8300
2026-09-25 06:56,2027-03,123,2224,コモ,,,,―,―,―,―,3730,100,185,2080,0,,,―
2026-09-25 06:56,2027-03,123,2229,カルビー,200,489500,14600,9900,800,◎,―,3037,100,185,1693,4.0,20000,0,9900
2026-09-25 06:56,2027-03,123,2264,森永乳業,25900,1256700,7500,×,×,◎,―,1130,200,185,1260,6.0,,,×
2026-09-25 06:56,2027-03,123,2267,ヤクルト本社,6900,614200,0,▲,600,◎,―,2803,100,185,1563,5.0,37000,,▲
2026-09-25 06:56,2027-03,123,2269,明治ホールディングス,200,854300,46900,9000,100,◎,―,4293,100,185,2393,2.0,12000,,9000
2026-09-25 06:56,2027-03,123,2282,日本ハム,10700,499400,4100,▲,◎,◎,―,6039,100,185,3367,13.0,7000,,▲
2026-09-25 06:56,2027-03,123,2293,滝沢ハム,,,,―,―,―,―,2663,100,185,1485,0,,,―
2026-09-25 06:56,2027-03,123,2296,伊藤ハム米久ホールディングス,1000,79200,18900,6700,1400,◎,―,5010,200,185,5586,17.0,0,,6700
2026-09-25 06:56,2027-03,123,2307,クロスキャット,0,,6600,▲,―,―,―,1060,200,185,1182,0,,,▲
2026-09-25 06:56,2027-03,123,2327,日鉄ソリューションズ,1000,6400,,▲,―,◎,―,3877,100,185,2162,2.0,,0,▲
2026-09-25 06:56,2027-03,123,2340,極楽湯ホールディングス,,,,―,―,―,―,545,200,185,608,0,,,―
2026-09-25 06:56,2027-03,123,2344,平安レイサービス,,,,―,―,―,―,0,500,185,,0,,,―
2026-09-25 06:56,2027-03,123,2351,ＡＳＪ,,,,―,―,―,―,338,1,185,2,0,,,―
2026-09-25 06:56,2027-03,123,2359,コア,0,1100,10300,1.3万,0,―,―,2115,200,185,2358,7,,0,1.3万
2026-09-25 06:56,2027-03,123,2376,サイネックス,0,,,―,―,―,―,806,500,185,2247,0,,,―
2026-09-25 06:56,2027-03,123,2378,ルネサンス,0,,,×,0,―,―,1046,100,185,583,48,,,×
2026-09-25 06:56,2027-03,123,2410,キャリアデザインセンター,0,,,―,―,―,―,2860,1000,185,15945,0,,,―
2026-09-25 06:56,2027-03,123,2425,ケアサービス,,,,―,―,―,―,663,100,185,370,0,,,―
2026-09-25 06:56,2027-03,123,2454,オールアバウト,,,,―,―,―,―,343,300,185,574,0,,,―
2026-09-25 06:56,2027-03,123,2464,Ａｏｂａ－ＢＢＴ,0,,,―,―,―,―,376,100,185,210,0,,,―
2026-09-25 06:56,2027-03,123,2469,ヒビノ,,,,―,―,―,―,2750,100,185,1533,0,,,―
2026-09-25 06:56,2027-03,123,2475,ＷＤＢホールディングス,0,1000,5500,3900,0,―,―,1764,100,185,983,6.0,,0,3900
2026-09-25 06:56,2027-03,123,2480,システム・ロケーション,,,,―,―,―,―,1867,100,185,1041,0,,,―
2026-09-25 06:56,2027-03,123,2497,ユナイテッド,,,,―,―,―,―,525,1000,185,2927,12,,,―
2026-09-25 06:56,2027-03,123,2531,宝ホールディングス,0,75900,,―,―,◎,―,2592,100,185,1445,3.0,,,―
2026-09-25 06:56,2027-03,123,2551,マルサンアイ,,,,―,―,―,―,3620,100,176,1920,0,,,―
2026-09-25 06:56,2027-03,123,2586,フルッタフルッタ,,,,―,―,―,―,60,100,185,33,0,,,―
2026-09-25 06:56,2027-03,123,2588,プレミアムウォーターホールディングス,,,,―,―,―,―,3700,100,185,2063,0,,,―
2026-09-25 06:56,2027-03,123,2594,キーコーヒー,0,,0,×,0,―,―,2006,100,185,1118,17.0,,0,×
2026-09-25 06:56,2027-03,123,2602,日清オイリオグループ,1200,182200,10400,6100,0,◎,―,2069,100,185,1154,47.0,,0,6100
2026-09-25 06:56,2027-03,123,2613,Ｊ－オイルミルズ,0,34900,18500,1.3万,6300,◎,―,2268,200,185,2529,4.0,,0,1.3万
2026-09-25 06:56,2027-03,123,2652,まんだらけ,,,,―,―,―,―,422,100,185,235,16.0,,,―
2026-09-25 06:56,2027-03,123,2664,カワチ薬品,0,2200,1700,7200,0,―,―,3685,100,169,1877,105,0,,7200
2026-09-25 06:56,2027-03,123,2694,焼肉坂井ホールディングス,,,,―,―,―,―,72,100,185,40,8,,,―
2026-09-25 06:56,2027-03,123,2705,大戸屋ホールディングス,,,,―,―,―,―,8880,100,185,4951,2.0,,,―
2026-09-25 06:56,2027-03,123,2708,久世,,,,―,―,―,―,1888,100,185,1053,0,,,―
2026-09-25 06:56,2027-03,123,2730,エディオン,0,,72300,▲,0,◎,―,2494,100,185,1390,4.0,0,0,▲
2026-09-25 06:56,2027-03,123,2733,あらた,54700,68300,12300,×,×,◎,―,2712,100,185,1512,7.0,7300,,×
2026-09-25 06:56,2027-03,123,2749,ＪＰホールディングス,0,,0,×,―,―,―,662,500,185,1845,2.0,,,×
2026-09-25 06:56,2027-03,123,2750,石光商事,,,,―,―,―,―,1362,300,185,2278,4.0,,,―
2026-09-25 06:56,2027-03,123,2753,あみやき亭,0,,,▲,0,―,―,1384,100,185,772,0,,0,▲
2026-09-25 06:56,2027-03,123,2764,ひらまつ,0,,,―,―,―,―,168,500,185,468,0,,,―
2026-09-25 06:56,2027-03,123,2790,ナフコ,,,,―,―,―,―,2132,100,185,1189,0,,,―
2026-09-25 06:56,2027-03,123,2801,キッコーマン,400,24600,98700,―,―,◎,―,1649,100,185,919,2.0,,,―
2026-09-25 06:56,2027-03,123,2802,味の素,1200,574400,83900,―,―,◎,―,4998,200,185,5573,4.0,,,―
2026-09-25 06:56,2027-03,123,2804,ブルドックソース,0,,2200,5200,0,―,―,1853,100,185,1033,10.0,,0,5200
2026-09-25 06:56,2027-03,123,2805,ヱスビー食品,,,,―,―,―,―,7590,100,185,4232,0,,,―
2026-09-25 06:56,2027-03,123,2806,ユタカフーズ,,,,―,―,―,―,1894,100,185,1056,0,,,―
2026-09-25 06:56,2027-03,123,2810,ハウス食品グループ本社,3800,48800,2100,▲,◎,◎,―,3990,100,185,2225,3.0,,,▲
2026-09-25 06:56,2027-03,123,2813,和弘食品,,,,―,―,―,―,3905,100,185,2177,0,,,―
2026-09-25 06:56,2027-03,123,2814,佐藤食品工業,,,,―,―,―,―,1915,500,185,5338,0,,,―
2026-09-25 06:56,2027-03,123,2815,アリアケジャパン,1500,150100,1100,▲,―,◎,―,5250,1000,185,29271,5.0,,,▲
2026-09-25 06:56,2027-03,123,2816,ダイショー,,,,―,―,―,―,1420,100,185,792,36,,,―
2026-09-25 06:56,2027-03,123,2818,ピエトロ,0,,,―,―,―,―,1755,100,185,978,14.0,,,―
2026-09-25 06:56,2027-03,123,2819,エバラ食品工業,0,,6400,1.1万,―,―,―,2484,100,185,1385,3.0,,0,1.1万
2026-09-25 06:56,2027-03,123,2831,はごろもフーズ,,,,―,―,―,―,3685,100,185,2055,0,,,―
2026-09-25 06:56,2027-03,123,2871,ニチレイ,,,22000,9700,100,―,―,9700,100,,5408,,22000,,9700
2026-09-25 06:56,2027-03,123,2875,東洋水産,100,303400,5100,―,―,◎,―,9722,100,185,5420,0,,,―
2026-09-25 06:56,2027-03,123,2877,日東ベスト,,,,―,―,―,―,747,300,185,1249,0,,,―
2026-09-25 06:56,2027-03,123,2894,石井食品,,,,―,―,―,―,361,1000,185,2013,0,,,―
2026-09-25 06:56,2027-03,123,2897,日清食品ホールディングス,31500,367200,3200,▲,▲,◎,―,2910,100,185,1622,10.0,18000,,▲
2026-09-25 06:56,2027-03,123,2903,シノブフーズ,,,,―,―,―,―,1582,500,185,4410,0,,,―
2026-09-25 06:56,2027-03,123,2907,あじかん,,,,―,―,―,―,1560,100,185,870,1.0,,,―
2026-09-25 06:56,2027-03,123,2908,フジッコ,0,2600,700,―,―,―,―,1629,100,185,908,4.0,,,―
2026-09-25 06:56,2027-03,123,2911,旭松食品,,,,―,―,―,―,2260,100,185,1260,0,,,―
2026-09-25 06:56,2027-03,123,2915,ケンコーマヨネーズ,0,18300,7800,7500,2800,―,―,2046,100,185,1141,7.0,0,,7500
2026-09-25 06:56,2027-03,123,2922,なとり,0,,10800,×,0,―,―,1983,100,185,1106,32,,,×
2026-09-25 06:56,2027-03,123,2928,ＲＩＺＡＰグループ,,,,―,―,―,―,172,100,185,96,0,,,―
2026-09-25 06:56,2027-03,123,2937,サンクゼール,,,,―,―,―,―,1772,100,185,988,125.0,,,―
2026-09-25 06:56,2027-03,123,2976,日本グランデ,,,,―,―,―,―,681,100,185,380,0,,,―
2026-09-25 06:56,2027-03,123,2984,ヤマイチエステート,,,,―,―,―,―,793,400,185,1768,53.0,,,―
2026-09-25 06:56,2027-03,123,2998,クリアル,,,,―,―,―,―,531,100,185,296,0,,,―
2026-09-25 06:56,2027-03,123,3002,グンゼ,23800,39600,11500,◎,×,◎,―,4110,100,185,2291,18.0,3500,,◎
2026-09-25 06:56,2027-03,123,3020,アプライド,,,,―,―,―,―,4775,100,185,2662,0,,,―
2026-09-25 06:56,2027-03,123,3024,クリエイト,,,,―,―,―,―,1186,100,185,661,0,,,―
2026-09-25 06:56,2027-03,123,3032,ゴルフ・ドゥ,,,,―,―,―,―,232,500,185,647,0,,,―
2026-09-25 06:56,2027-03,123,3034,クオールホールディングス,0,,0,1.2万,1500,―,―,2345,100,185,1307,2.0,0,,1.2万
2026-09-25 06:56,2027-03,123,3036,アルコニックス,900,62500,34300,―,―,◎,×,3370,300,185,5637,4.0,,,―
2026-09-25 06:56,2027-03,123,3058,三洋堂ホールディングス,,,,―,―,―,―,719,100,185,401,22.0,,,―
2026-09-25 06:56,2027-03,123,3059,ヒラキ,,,,―,―,―,―,711,100,185,396,14.0,,,―
2026-09-25 06:56,2027-03,123,3066,ＪＢイレブン,,,,―,―,―,―,653,100,185,364,0,,,―
2026-09-25 06:56,2027-03,123,3067,東京一番フーズ,0,,,―,―,―,―,466,500,185,1299,14.0,,,―
2026-09-25 06:56,2027-03,123,3068,ＷＤＩ,,,,―,―,―,―,3060,100,185,1706,0,,,―
2026-09-25 06:56,2027-03,123,3069,ＪＦＬＡホールディングス,,,,―,―,―,×,162,500,185,452,24,,,―
2026-09-25 06:56,2027-03,123,3088,マツキヨココカラ＆カンパニー,111900,1243300,54500,×,×,◎,▲,2525,100,185,1408,6.0,116000,,×
2026-09-25 06:56,2027-03,123,3096,オーシャンシステム,,,,―,―,―,―,1618,200,185,1804,0,,,―
2026-09-25 06:56,2027-03,123,3099,三越伊勢丹ホールディングス,14400,788800,0,×,4400,◎,―,3331,100,185,1857,3.0,304000,,×
2026-09-25 06:56,2027-03,123,3113,ＵＮＩＶＡ・Ｏａｋホールディングス,,,,―,―,―,―,81,1000,185,452,0,,,―
2026-09-25 06:56,2027-03,123,3137,ファンデリー,,,,―,―,―,―,215,100,185,120,8.0,,,―
2026-09-25 06:56,2027-03,123,3151,バイタルケーエスケー・ホールディングス,0,86000,8800,1000,0,◎,―,1610,100,185,898,3.0,0,0,1000
2026-09-25 06:56,2027-03,123,3157,ジオリーブグループ,0,,,―,―,―,×,1430,100,185,797,0,,,―
2026-09-25 06:56,2027-03,123,3166,ＯＣＨＩホールディングス,0,,,―,―,―,―,1440,100,185,803,26.0,,,―
2026-09-25 06:56,2027-03,123,3167,ＴＯＫＡＩホールディングス,169500,181700,156000,▲,30000,◎,―,1355,300,185,2266,3.0,0,,▲
2026-09-25 06:56,2027-03,123,3173,Ｃｏｍｉｎｉｘ,0,,,―,―,―,―,1415,200,185,1578,0,,,―
2026-09-25 06:56,2027-03,123,3175,エー・ピーホールディングス,0,,,―,―,―,―,980,200,185,1093,0,,,―
2026-09-25 06:56,2027-03,123,3178,チムニー,0,,,―,―,―,―,1201,100,185,670,21.0,,,―
2026-09-25 06:56,2027-03,123,3179,シュッピン,0,2800,2400,▲,0,―,―,1294,100,185,721,7.0,,,▲
2026-09-25 06:56,2027-03,123,3183,ウイン・パートナーズ,0,,10200,×,0,―,―,1271,100,185,709,7.0,,0,×
2026-09-25 06:56,2027-03,123,3185,夢展望,,,,―,―,―,―,114,300,185,191,0,,,―
2026-09-25 06:56,2027-03,123,3202,ダイトウボウ,,,,―,―,―,―,131,1000,185,730,0,,,―
2026-09-25 06:56,2027-03,123,3205,ダイドーリミテッド,0,,,―,―,―,―,740,100,185,413,18.0,,,―
2026-09-25 06:56,2027-03,123,3221,ヨシックスホールディングス,0,,0,×,0,―,―,3150,100,185,1756,53.0,,0,×
2026-09-25 06:56,2027-03,123,3224,ゼネラル・オイスター,,,,―,―,―,―,687,1000,185,3830,0,,,―
2026-09-25 06:56,2027-03,123,3232,三重交通グループホールディングス,0,,0,×,100,―,―,603,100,185,336,5.0,,0,×
2026-09-25 06:56,2027-03,123,3237,イントランス,,,,―,―,―,―,94,1000,185,524,0,,,―
2026-09-25 06:56,2027-03,123,3289,東急不動産ホールディングス,20900,62600,9200,5800,▲,◎,―,1278,100,185,713,1.0,77000,,5800
2026-09-25 06:56,2027-03,123,3291,飯田グループホールディングス,1900,987400,36700,3.2万,8800,◎,×,2252,100,185,1256,6.0,34000,,3.2万
2026-09-25 06:56,2027-03,123,3306,日本製麻,,,,―,―,―,―,791,300,185,1323,0,,,―
2026-09-25 06:56,2027-03,123,3317,フライングガーデン,,,,―,―,―,―,1485,200,185,1656,0,,,―
2026-09-25 06:56,2027-03,123,3326,ランシステム,,,,―,―,―,―,684,100,185,381,0,,,―
2026-09-25 06:56,2027-03,123,3346,ヒロタグループホールディングス,,,,―,―,―,―,82,1000,185,457,0,,,―
2026-09-25 06:56,2027-03,123,3358,Ｔｒａｉｌｈｅａｄ　Ｇｌｏｂａｌ　Ｈｏｌ,,,,―,―,―,―,93,1000,185,519,0,,,―
2026-09-25 06:56,2027-03,123,3370,フジタコーポレーション,,,,―,―,―,―,487,100,185,272,0,,,―
2026-09-25 06:56,2027-03,123,3371,ソフトクリエイトホールディングス,40700,12600,13500,▲,0,◎,―,2210,100,185,1232,2.0,0,,▲
2026-09-25 06:56,2027-03,123,3372,関門海,,,,―,―,―,―,220,100,185,123,0,,,―
2026-09-25 06:56,2027-03,123,3395,サンマルクホールディングス,0,19600,23300,1万,700,◎,―,2506,100,185,1397,3.0,,,1万
2026-09-25 06:56,2027-03,123,3397,トリドールホールディングス,0,,0,×,0,―,―,4313,100,185,2405,5,,0,×
2026-09-25 06:56,2027-03,123,3423,エスイー,,,,―,―,―,―,265,2000,185,2955,1.0,,,―
2026-09-25 06:56,2027-03,123,3434,アルファ,0,,,―,―,―,×,1247,300,185,2086,0,,,―
2026-09-25 06:56,2027-03,123,3435,サンコーテクノ,,,,―,―,―,―,1540,100,185,859,0,,,―
2026-09-25 06:56,2027-03,123,3465,ケイアイスター不動産,15700,40300,800,▲,0,◎,―,3295,100,185,1837,16.0,,,▲
2026-09-25 06:56,2027-03,123,3467,アグレ都市デザイン,0,,,―,―,―,―,2815,100,185,1569,0,,,―
2026-09-25 06:56,2027-03,123,3477,フォーライフ,,,,―,―,―,―,916,1000,185,5107,0,,,―
2026-09-25 06:56,2027-03,123,3484,イノベーションホールディングス,0,,,―,―,―,―,1221,500,185,3404,24,,,―
2026-09-25 06:56,2027-03,123,3504,丸八ホールディングス,,,,―,―,―,―,1382,500,185,3853,0,,,―
2026-09-25 06:56,2027-03,123,3512,日本フエルト,0,,,―,―,―,―,1065,1000,185,5938,0,,,―
2026-09-25 06:56,2027-03,123,3521,テルマー湯ホールディングス,,,,―,―,―,―,158,300,185,264,0,,,―
2026-09-25 06:56,2027-03,123,3529,アツギ,0,,,―,―,―,―,1014,100,185,565,0.0,,,―
2026-09-25 06:56,2027-03,123,3542,ベガコーポレーション,,,,―,―,―,―,1562,100,185,871,30.0,,,―
2026-09-25 06:56,2027-03,123,3561,力の源ホールディングス,0,,,×,―,―,―,1503,100,185,838,26.0,,,×
2026-09-25 06:56,2027-03,123,3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥ,25600,578000,30600,◎,×,◎,―,4894,100,185,2729,2.0,91000,,◎
2026-09-25 06:56,2027-03,123,3569,セーレン,500,166600,1100,▲,200,◎,―,3290,100,185,1834,4.0,26000,,▲
2026-09-25 06:56,2027-03,123,3577,東海染工,0,,,―,―,―,―,922,100,185,514,0,,,―
2026-09-25 06:56,2027-03,123,3591,ワコールホールディングス,500,62700,1000,▲,200,◎,―,3960,100,185,2208,8.0,13000,,▲
2026-09-25 06:56,2027-03,123,3598,山喜,,,,―,―,―,―,163,100,185,91,0,,,―
2026-09-25 06:56,2027-03,123,3634,ソケッツ,,,,―,―,―,―,605,100,185,337,0,,,―
2026-09-25 06:56,2027-03,123,3635,コーエーテクモホールディングス,900,775400,2900,×,0,◎,▲,1691,100,185,943,3.0,17000,,×
2026-09-25 06:56,2027-03,123,3641,パピレス,,,,―,―,―,×,997,100,185,556,0,,,―
2026-09-25 06:56,2027-03,123,3646,駅探,,,,―,―,―,―,358,500,185,998,0,,,―
2026-09-25 06:56,2027-03,123,3648,ＡＧＳ,0,,,―,―,―,―,1069,200,185,1192,1.0,,,―
2026-09-25 06:56,2027-03,123,3658,イーブックイニシアティブジャパン,,,,―,―,―,―,0,100,185,,0,,,―
2026-09-25 06:56,2027-03,123,3676,デジタルＨ,,,,×,4500,―,―,4500,100,,2509,,,,×
2026-09-25 06:56,2027-03,123,3679,じげん,0,,0,×,0,―,―,436,100,185,243,1.0,,0,×
2026-09-25 06:56,2027-03,123,3690,イルグルム,,,,―,―,―,―,573,100,185,319,11.0,,,―
2026-09-25 06:56,2027-03,123,3694,オプティム,0,2400,,4700,0,―,×,487,100,185,272,0.0,,0,4700
2026-09-25 06:56,2027-03,123,3708,特種東海製紙,300,32000,19900,1.2万,2800,◎,―,2227,300,185,3725,7.0,0,,1.2万
2026-09-25 06:56,2027-03,123,3710,ジョルダン,,,,―,―,―,―,647,100,185,361,6.0,,,―
2026-09-25 06:56,2027-03,123,3750,サイトリ細胞研究所,,,,―,―,―,―,848,100,185,473,0,,,―
2026-09-25 06:56,2027-03,123,3763,プロシップ,0,1900,,▲,0,―,―,2144,200,185,2391,0,,0,▲
2026-09-25 06:56,2027-03,123,3769,ＧＭＯペイメントゲートウェイ,900,139100,300,▲,―,◎,―,8728,100,185,4866,0,,,▲
2026-09-25 06:56,2027-03,123,3778,さくらインターネット,0,,,×,0,―,―,3830,100,185,2135,54.0,,,×
2026-09-25 06:56,2027-03,123,3799,キーウェアソリューションズ,,,,―,―,―,―,1156,300,185,1934,19.0,,,―
2026-09-25 06:56,2027-03,123,3800,ユニリタ,,,,―,―,―,―,1976,200,185,2203,0,,,―
2026-09-25 06:56,2027-03,123,3802,エコミック,,,,―,―,―,―,504,100,185,281,0,,,―
2026-09-25 06:56,2027-03,123,3839,ＯＤＫソリューションズ,0,,,―,―,―,―,626,100,185,349,11.0,,,―
2026-09-25 06:56,2027-03,123,3842,ネクストジェン,,,,―,―,―,×,1299,300,185,2173,0,,,―
2026-09-25 06:56,2027-03,123,3844,コムチュア,34000,23500,8300,▲,800,◎,―,1325,300,185,2216,0,0,0,▲
2026-09-25 06:56,2027-03,123,3848,データ・アプリケーション,,,,―,―,―,―,827,100,185,461,16,,,―
2026-09-25 06:56,2027-03,123,3853,アステリア,0,,,―,―,―,―,1095,500,185,3052,0,,,―
2026-09-25 06:56,2027-03,123,3861,王子ホールディングス,3200,84100,3200,◎,―,◎,―,870,1000,185,4851,0.0,,,◎
2026-09-25 06:56,2027-03,123,3863,日本製紙,1900,295900,21600,1.7万,4700,◎,×,1318,100,185,735,1.0,6200,,1.7万
2026-09-25 06:56,2027-03,123,3864,三菱製紙,0,,,―,―,―,―,1226,500,185,3418,0,,,―
2026-09-25 06:56,2027-03,123,3880,大王製紙,1100,331500,37600,―,―,◎,―,1019,100,185,568,0.0,,,―
2026-09-25 06:56,2027-03,123,3912,モバイルファクトリー,0,,,―,―,―,―,1136,1000,185,6334,0.0,,,―
2026-09-25 06:56,2027-03,123,3917,アイリッジ,,,,―,―,―,×,494,300,185,826,0,,,―
2026-09-25 06:56,2027-03,123,3924,ランドコンピュータ,,,,―,―,―,―,0,100,185,,3.0,,,―
2026-09-25 06:56,2027-03,123,3926,オープンドア,0,,,―,―,―,―,423,100,185,236,0,,,―
2026-09-25 06:56,2027-03,123,3927,フーバーブレイン,,,,―,―,―,×,910,100,185,507,0,,,―
2026-09-25 06:56,2027-03,123,3929,ソーシャルワイヤー,,,,―,―,―,―,261,200,185,291,0,,,―
2026-09-25 06:56,2027-03,123,3934,ベネフィットジャパン,0,,,―,―,―,×,2302,100,185,1283,0,,,―
2026-09-25 06:56,2027-03,123,3943,大石産業,,,,―,―,―,×,1325,100,185,739,0,,,―
2026-09-25 06:56,2027-03,123,3946,トーモク,0,0,4200,―,×,―,―,4445,300,185,7435,0.0,,,―
2026-09-25 06:56,2027-03,123,3954,昭和パックス,,,,―,―,―,×,3155,500,185,8795,0,,,―
2026-09-25 06:56,2027-03,123,3969,エイトレッド,0,,,―,―,―,―,1406,100,185,784,0,,,―
2026-09-25 06:56,2027-03,123,3979,うるる,,,,―,―,―,×,456,100,185,254,0,,,―
2026-09-25 06:56,2027-03,123,3985,テモナ,0,,,―,―,―,―,196,100,185,109,0,,,―
2026-09-25 06:56,2027-03,123,3992,ニーズウェル,0,,,―,―,―,―,468,1000,185,2609,10.0,,,―
