取得日時,権利年月,残日数(D-N),コード,銘柄名,日興在庫,カブ在庫,楽天在庫,SBI信号,GMO信号,松井信号,マネ信号,株価,株数,クロス日数,貸株コスト,最大逆日歩,Rtn_楽天,Rtn_日興,Rtn_SBI
2026-09-14 00:58,2026-09,10,2551,マルサンアイ,,,,―,―,―,―,0,100,9.0,,0.0,,,―
2026-09-14 00:58,2026-09,10,2586,フルッタフルッタ,,,,―,―,―,―,70,100,16.0,3.0,0.0,,,―
2026-09-14 00:58,2026-09,10,2594,キーコーヒー,0.0,,0.0,×,―,―,―,2001,100,16.0,96.0,17.0,0.0,0.0,×
2026-09-14 00:58,2026-09,10,2652,まんだらけ,,,,―,―,―,―,424,100,16.0,20.0,16.0,,,―
2026-09-14 00:58,2026-09,10,2654,アスモ,,,,―,―,―,―,0,300,16.0,,0.0,,,―
2026-09-14 00:58,2026-09,10,2694,焼肉坂井ホールディングス,,,,―,―,―,―,72,100,16.0,3.0,8.0,,,―
2026-09-14 00:58,2026-09,10,2705,大戸屋ホールディングス,,,,―,―,―,―,8710,100,16.0,420.0,2.0,,,―
2026-09-14 00:58,2026-09,10,2733,あらた,4600.0,80600.0,25000.0,▲,200,◎,―,2650,100,16.0,128.0,7.0,25000.0,4600.0,▲
2026-09-14 00:58,2026-09,10,2737,トーメンデバイス,1200.0,,,×,―,―,―,34800,100,16.0,1678.0,0.0,,,×
2026-09-14 00:58,2026-09,10,2749,ＪＰホールディングス,0.0,,0.0,×,―,―,―,645,500,16.0,156.0,2.0,,,×
2026-09-14 00:58,2026-09,10,2750,石光商事,,,,―,―,―,―,1346,300,16.0,195.0,4.0,,,―
2026-09-14 00:58,2026-09,10,2764,ひらまつ,0.0,,,―,―,―,―,168,500,16.0,41.0,0.0,,,―
2026-09-14 00:58,2026-09,10,2790,ナフコ,,,,―,―,―,―,2068,100,16.0,100.0,0.0,,,―
2026-09-14 00:58,2026-09,10,2805,ヱスビー食品,,,,―,―,―,―,7450,100,16.0,359.0,0.0,,,―
2026-09-14 00:58,2026-09,10,2810,ハウス食品グループ本社,400.0,49700.0,2800.0,▲,―,◎,―,3872,100,16.0,187.0,3.0,,,▲
2026-09-14 00:58,2026-09,10,2814,佐藤食品工業,,,,―,―,―,―,0,300,16.0,,0.0,,,―
2026-09-14 00:58,2026-09,10,2815,アリアケジャパン,500.0,150100.0,1400.0,▲,―,◎,―,5250,1000,16.0,2532.0,5.0,,,▲
2026-09-14 00:58,2026-09,10,2816,ダイショー,,,,―,―,―,―,1416,100,16.0,68.0,36.0,,,―
2026-09-14 00:58,2026-09,10,2818,ピエトロ,0.0,,,―,―,―,―,1765,100,16.0,85.0,14.0,,,―
2026-09-14 00:58,2026-09,10,2831,はごろもフーズ,,,,―,―,―,―,0,100,16.0,,0.0,,,―
2026-09-14 00:58,2026-09,10,2874,横浜冷凍,1400.0,59100.0,18200.0,◎,―,◎,―,2211,1000,16.0,1066.0,2.0,,,◎
2026-09-14 00:58,2026-09,10,2883,大冷,0.0,,,―,―,―,―,0,100,16.0,,0.0,,0.0,―
2026-09-14 00:58,2026-09,10,2897,日清食品,3200.0,377100.0,7900.0,▲,300,◎,―,2938,900,16.0,1275.0,10.0,7900.0,3200.0,▲
2026-09-14 00:58,2026-09,10,2907,あじかん,,,,―,―,―,―,1539,500,16.0,371.0,1.0,,,―
2026-09-14 00:58,2026-09,10,2911,旭松食品,,,,―,―,―,―,0,2000,16.0,,0.0,,,―
2026-09-14 00:58,2026-09,10,2916,仙波糖化工業,,,,―,―,―,―,0,500,16.0,,0.0,,,―
2026-09-14 00:58,2026-09,10,2917,大森屋,,,,―,―,―,―,927,1000,16.0,447.0,0.0,,,―
2026-09-14 00:58,2026-09,10,2933,紀文食品,100.0,,0.0,×,―,―,―,1125,300,16.0,163.0,29.0,0.0,100.0,×
2026-09-14 00:58,2026-09,10,2974,大英産業,,,,―,―,―,―,0,100,16.0,,0.0,,,―
2026-09-14 00:58,2026-09,10,2998,クリアル,,,,―,―,―,―,521,100,16.0,25.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3002,グンゼ,3400.0,48000.0,14000.0,▲,―,◎,―,4010,100,16.0,193.0,18.0,14000.0,3400.0,▲
2026-09-14 00:58,2026-09,10,3010,ポラリス・ホールディングス,,,,―,―,―,―,188,500,16.0,45.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3032,ゴルフ・ドゥ,,,,―,―,―,―,0,500,16.0,,0.0,,,―
2026-09-14 00:58,2026-09,10,3066,ＪＢイレブン,,,,―,―,―,―,0,100,16.0,,0.0,,,―
2026-09-14 00:58,2026-09,10,3067,東京一番フーズ,0.0,,,―,―,―,―,468,500,16.0,113.0,14.0,,,―
2026-09-14 00:58,2026-09,10,3069,ＪＦＬＡホールディングス,,,,―,―,―,×,167,500,16.0,40.0,24.0,,,―
2026-09-14 00:58,2026-09,10,3088,マツココ,14000.0,1293900.0,107000.0,◎,1000,◎,▲,2474,100,16.0,119.0,6.0,107000.0,14000.0,◎
2026-09-14 00:58,2026-09,10,3096,オーシャンシステム,,,,―,―,―,―,1610,200,16.0,155.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3099,三越伊勢丹,2600.0,796000.0,2700.0,▲,―,◎,―,3151,100,16.0,152.0,3.0,2700.0,2600.0,▲
2026-09-14 00:58,2026-09,10,3143,オーウイル,,,,―,―,―,―,710,300,16.0,103.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3153,八洲電機,39000.0,,0.0,×,―,―,―,2976,100,16.0,144.0,0.0,0.0,39000.0,×
2026-09-14 00:58,2026-09,10,3167,ＴＯＫＡＩ,18000.0,239800.0,231000.0,◎,―,◎,―,1322,300,16.0,191.0,3.0,231000.0,18000.0,◎
2026-09-14 00:58,2026-09,10,3175,エー・ピーホールディングス,0.0,,,―,―,―,―,0,200,16.0,,0.0,,,―
2026-09-14 00:58,2026-09,10,3176,三洋貿易,2500.0,0.0,700.0,×,―,―,―,1143,500,16.0,276.0,0.0,700.0,2500.0,×
2026-09-14 00:58,2026-09,10,3178,チムニー,0.0,,,―,―,―,―,1195,100,16.0,58.0,21.0,,,―
2026-09-14 00:58,2026-09,10,3190,ホットマン,,,,―,―,―,―,584,100,16.0,28.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3199,綿半ホールディングス,2300.0,1400.0,4600.0,▲,―,―,―,1302,100,16.0,63.0,0.0,,,▲
2026-09-14 00:58,2026-09,10,3221,ヨシックス,0.0,,0.0,×,―,―,―,3200,100,16.0,154.0,53.0,0.0,0.0,×
2026-09-14 00:58,2026-09,10,3224,ゼネラル・オイスター,,,,―,―,―,―,693,1000,16.0,334.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3232,三重交通,0.0,,0.0,×,―,―,―,591,100,16.0,28.0,5.0,0.0,0.0,×
2026-09-14 00:58,2026-09,10,3237,イントランス,,,,―,―,―,―,96,1000,16.0,46.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3289,東急不動産,1400.0,66300.0,11000.0,―,5000,◎,―,1286,100,16.0,62.0,1.0,11000.0,1400.0,―
2026-09-14 00:58,2026-09,10,3306,日本製麻,,,,―,―,―,―,700,3000,16.0,1013.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3358,Ｔｒａｉｌｈｅａｄ　Ｇｌｏｂａｌ　Ｈｏｌ,,,,―,―,―,―,93,2500,16.0,112.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3359,ｃｏｔｔａ,,,,―,―,―,―,522,1500,16.0,378.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3371,ソフトクリエ,2700.0,14900.0,22000.0,◎,―,◎,―,2029,100,16.0,98.0,2.0,22000.0,2700.0,◎
2026-09-14 00:58,2026-09,10,3372,関門海,,,,―,―,―,―,220,100,16.0,11.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3392,デリカフーズホールディングス,0.0,,,―,―,―,―,0,400,16.0,,0.0,,,―
2026-09-14 00:58,2026-09,10,3397,トリドール,100.0,,0.0,×,―,―,―,4257,100,16.0,205.0,5.0,0.0,100.0,×
2026-09-14 00:58,2026-09,10,3435,サンコーテクノ,,,,―,―,―,―,1535,500,16.0,370.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3447,信和,0.0,,,―,―,―,―,1004,1500,16.0,726.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3461,パルマ,,,,―,―,―,―,617,100,16.0,30.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3465,ケイアイスター不動産,3000.0,41800.0,2100.0,▲,―,◎,―,3150,200,16.0,304.0,16.0,,,▲
2026-09-14 00:58,2026-09,10,3477,フォーライフ,,,,―,―,―,―,0,1000,16.0,,0.0,,,―
2026-09-14 00:58,2026-09,10,3494,マリオン,,,,―,―,―,―,457,100,16.0,22.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3529,アツギ,0.0,,,―,―,―,―,1016,100,16.0,49.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3537,昭栄薬品,,,,―,―,―,―,1747,600,16.0,505.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3561,力の源ホールディングス,0.0,,,×,―,―,―,1482,100,16.0,71.0,26.0,,,×
2026-09-14 00:58,2026-09,10,3563,ＦＯＯＤ＆Ｌ,4200.0,599900.0,34000.0,◎,―,◎,―,5171,100,16.0,249.0,2.0,34000.0,4200.0,◎
2026-09-14 00:58,2026-09,10,3569,セーレン,200.0,166600.0,1200.0,▲,―,◎,―,3195,100,16.0,154.0,4.0,,,▲
2026-09-14 00:58,2026-09,10,3591,ワコール,600.0,64400.0,1200.0,▲,―,◎,―,3950,100,16.0,190.0,8.0,1200.0,600.0,▲
2026-09-14 00:58,2026-09,10,3598,山喜,,,,―,―,―,―,165,100,16.0,8.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3648,ＡＧＳ,0.0,,,―,―,―,―,1050,200,16.0,101.0,1.0,,,―
2026-09-14 00:58,2026-09,10,3674,オークファン,,,,―,―,―,―,333,300,16.0,48.0,5.0,,,―
2026-09-14 00:58,2026-09,10,3679,じげん,11000.0,,0.0,×,―,―,―,434,100,16.0,21.0,1.0,0.0,11000.0,×
2026-09-14 00:58,2026-09,10,3690,イルグルム,,,,―,―,―,―,0,100,16.0,,11.0,,,―
2026-09-14 00:58,2026-09,10,3691,デジタルプラス,,,,―,―,―,―,1774,700,16.0,599.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3710,ジョルダン,,,,―,―,―,―,639,100,16.0,31.0,6.0,,,―
2026-09-14 00:58,2026-09,10,3712,情報企画,,,,―,―,―,―,1045,1000,16.0,504.0,5.0,,,―
2026-09-14 00:58,2026-09,10,3726,フォーシーズＨＤ,,,,―,―,―,―,0,100,16.0,,0.0,,,―
2026-09-14 00:58,2026-09,10,3750,サイトリ細胞研究所,,,,―,―,―,―,0,100,16.0,,0.0,,,―
2026-09-14 00:58,2026-09,10,3762,テクマト,800.0,109800.0,2300.0,▲,1000,◎,―,2378,500,16.0,573.0,1.0,2300.0,800.0,▲
2026-09-14 00:58,2026-09,10,3768,リスクモンスター,,,,―,―,―,―,557,300,16.0,81.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3769,ＧＭＯペイメントゲートウェイ,900.0,139100.0,100.0,▲,―,◎,―,8293,100,16.0,400.0,0.0,,,▲
2026-09-14 00:58,2026-09,10,3771,システムリサ,16000.0,,0.0,×,―,―,―,1871,100,16.0,90.0,0.0,0.0,16000.0,×
2026-09-14 00:58,2026-09,10,3772,ウェルス・マネジメント,,,,―,―,―,―,1090,200,16.0,105.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3778,さくらインタ,300.0,,,▲,―,―,―,3660,100,16.0,176.0,54.0,,300.0,▲
2026-09-14 00:58,2026-09,10,3796,いい生活,,,,―,―,―,―,322,100,16.0,16.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3799,キーウェアソリューションズ,,,,―,―,―,―,1120,300,16.0,162.0,19.0,,,―
2026-09-14 00:58,2026-09,10,3839,ＯＤＫソリューションズ,0.0,,,―,―,―,―,628,100,16.0,30.0,11.0,,,―
2026-09-14 00:58,2026-09,10,3844,コムチュア,3100.0,26200.0,19000.0,◎,―,◎,―,1265,300,16.0,183.0,0.0,19000.0,3100.0,◎
2026-09-14 00:58,2026-09,10,3861,王子ホールディングス,2100.0,88900.0,4300.0,◎,―,◎,―,867,5000,16.0,2090.0,0.0,,,◎
2026-09-14 00:58,2026-09,10,3912,モバイルファクトリー,0.0,,,―,―,―,―,1131,1000,16.0,545.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3939,カナミックＮ,1900.0,,3800.0,▲,―,―,―,484,100,16.0,23.0,0.0,3800.0,1900.0,▲
2026-09-14 00:58,2026-09,10,3964,オークネット,0.0,,200.0,―,―,―,―,1300,100,,55.0,,200.0,0.0,―
2026-09-14 00:58,2026-09,10,3965,キャピタル・アセット・プランニング,0.0,,,―,―,―,―,885,300,16.0,128.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3969,エイトレッド,0.0,,,―,―,―,―,1401,100,16.0,68.0,0.0,,,―
2026-09-14 00:58,2026-09,10,3985,テモナ,0.0,,,―,―,―,―,192,100,16.0,9.0,0.0,,,―
2026-09-14 00:58,2026-09,10,4008,住友精化,800.0,377500.0,1100.0,▲,―,◎,―,1425,500,16.0,344.0,9.0,,,▲
2026-09-14 00:58,2026-09,10,4051,ＧＭＯフィナンシャルゲート,,,0.0,×,―,―,―,5850,100,16.0,282.0,0.0,,,×
2026-09-14 00:58,2026-09,10,4061,デンカ,500.0,10600.0,19100.0,▲,―,◎,―,3286,1,16.0,2.0,3.0,,,▲
2026-09-14 00:58,2026-09,10,4064,カーバイド,0.0,13700.0,2000.0,▲,―,―,―,3420,100,16.0,165.0,0.0,2000.0,0.0,▲
2026-09-14 00:58,2026-09,10,4094,日本化学産業,,,,―,―,―,―,2240,300,16.0,324.0,0.0,,,―
2026-09-14 00:58,2026-09,10,4124,大阪油化工業,,,,―,―,―,―,2956,100,16.0,143.0,0.0,,,―
2026-09-14 00:58,2026-09,10,4177,ｉ－ｐｌｕｇ,,,,―,―,―,―,1476,100,16.0,71.0,0.0,,,―
2026-09-14 00:58,2026-09,10,4193,ファブリカホールディングス,,,,―,―,―,―,2146,200,16.0,207.0,0.0,,,―
2026-09-14 00:58,2026-09,10,4196,ネオマーケティング,,,,―,―,―,―,2174,500,16.0,524.0,0.0,,,―
2026-09-14 00:58,2026-09,10,4218,ニチバン,0.0,1500.0,2700.0,▲,―,―,―,1901,100,16.0,92.0,0.0,,,▲
2026-09-14 00:58,2026-09,10,4220,リケンテク,2500.0,41600.0,800.0,▲,―,―,―,2317,200,16.0,223.0,2.0,800.0,2500.0,▲
2026-09-14 00:58,2026-09,10,4290,プレステージ,29000.0,98200.0,400.0,×,―,―,―,670,100,16.0,32.0,0.0,400.0,29000.0,×
2026-09-14 00:58,2026-09,10,4323,日本システム技術,4800.0,,0.0,▲,―,―,―,1851,100,16.0,89.0,5.0,,,▲
2026-09-14 00:58,2026-09,10,4365,松本油脂製薬,,,,―,―,―,―,0,100,16.0,,0.0,,,―
2026-09-14 00:58,2026-09,10,4373,シンプレクス,92000.0,238000.0,13000.0,―,―,◎,―,1107,600,16.0,320.0,0.0,13000.0,92000.0,―
2026-09-14 00:58,2026-09,10,4376,くふうカンパニーホールディングス,,,,―,―,―,―,161,100,16.0,8.0,0.0,,,―
2026-09-14 00:58,2026-09,10,4417,グローバルセキュリティエキスパート,,,,―,―,―,―,4340,200,16.0,419.0,0.0,,,―
2026-09-14 00:58,2026-09,10,4421,ディ・アイ・システム,,,,―,―,―,―,0,100,16.0,,0.0,,,―
2026-09-14 00:58,2026-09,10,4442,バルテス・ホールディングス,,,,―,―,―,―,403,500,16.0,97.0,1.0,,,―
2026-09-14 00:58,2026-09,10,4444,インフォネット,,,,―,―,―,―,948,300,16.0,137.0,0.0,,,―
2026-09-14 00:58,2026-09,10,4445,リビン・テクノロジーズ,,,,―,―,―,―,1922,200,16.0,185.0,0.0,,,―
2026-09-14 00:58,2026-09,10,4447,ピー・ビーシステムズ,,,,―,―,―,―,498,100,16.0,24.0,5.0,,,―
2026-09-14 00:58,2026-09,10,4462,石原ケミカル,2000.0,,23000.0,▲,200,―,―,2791,200,16.0,269.0,3.0,23000.0,2000.0,▲
2026-09-14 00:58,2026-09,10,4484,ランサーズ,,,,―,―,―,―,296,500,16.0,71.0,0.0,,,―
2026-09-14 00:58,2026-09,10,4491,コンピューターマネージメント,,,,―,―,―,―,0,100,16.0,,0.0,,,―
2026-09-14 00:58,2026-09,10,4526,理研ビタミン,5400.0,33000.0,8900.0,◎,200,◎,―,3310,100,16.0,160.0,5.0,8900.0,5400.0,◎
2026-09-14 00:58,2026-09,10,4539,日本ケミファ,0.0,,,―,―,―,―,1548,1,16.0,1.0,0.0,,,―
2026-09-14 00:58,2026-09,10,4540,ツムラ,900.0,143500.0,1900.0,▲,―,◎,―,3717,100,16.0,179.0,0.0,,,▲
2026-09-14 00:58,2026-09,10,4543,テルモ,600.0,155300.0,0.0,◎,―,◎,―,2246,100,16.0,108.0,0.0,,,◎
2026-09-14 00:58,2026-09,10,4559,ゼリア新薬,4300.0,55500.0,16000.0,▲,1000,◎,―,1982,100,16.0,96.0,3.0,16000.0,4300.0,▲
2026-09-14 00:58,2026-09,10,4658,日本空調Ｓ,15000.0,,200.0,×,―,―,―,1525,100,16.0,74.0,3.0,200.0,15000.0,×
2026-09-14 00:58,2026-09,10,4661,オリランド,20000.0,1188400.0,195000.0,▲,―,◎,▲,3085,100,16.0,149.0,2.0,195000.0,20000.0,▲
2026-09-14 00:58,2026-09,10,4665,ダスキン,7200.0,95900.0,45600.0,▲,◎,◎,―,4580,100,16.0,221.0,8.0,,,▲
2026-09-14 00:58,2026-09,10,4676,フジ・メディ,600.0,19900.0,20000.0,―,―,◎,―,4034,100,16.0,195.0,4.0,20000.0,600.0,―
2026-09-14 00:58,2026-09,10,4680,ラウンドワン,2000.0,1606700.0,27000.0,◎,2000,◎,―,1174,100,16.0,57.0,0.0,27000.0,2000.0,◎
2026-09-14 00:58,2026-09,10,4718,早稲田アカデ,0.0,,0.0,×,―,―,―,2454,100,16.0,118.0,36.0,0.0,0.0,×
2026-09-14 00:58,2026-09,10,4719,アルファＳ,900.0,600.0,500.0,▲,―,―,―,3220,100,16.0,155.0,0.0,500.0,900.0,▲
2026-09-14 00:58,2026-09,10,4732,Ｕ・Ｓ・Ｓ,0.0,1602600.0,198000.0,◎,500,◎,―,1917,100,16.0,92.0,4.0,198000.0,0.0,◎
2026-09-14 00:58,2026-09,10,4751,サイバーＡ,16000.0,2140200.0,57000.0,◎,◎,◎,―,1232,100,16.0,59.0,0.0,57000.0,16000.0,◎
2026-09-14 00:58,2026-09,10,4762,エックスネット,0.0,,,―,―,―,―,0,100,16.0,,0.0,,,―
2026-09-14 00:58,2026-09,10,4783,ＮＣＤ,,,,―,―,―,―,2590,100,16.0,125.0,2.0,,,―
2026-09-14 00:58,2026-09,10,4801,セントラル,0.0,,0.0,×,―,―,―,0,100,16.0,,0.0,0.0,0.0,×
2026-09-14 00:58,2026-09,10,4814,ネクストウェア,,,,―,―,―,―,170,500,16.0,41.0,0.0,,,―
2026-09-14 00:58,2026-09,10,4838,スペースシャワーＳＫＩＹＡＫＩホールディ,,,,―,―,―,―,715,100,16.0,34.0,0.0,,,―
2026-09-14 00:58,2026-09,10,4839,ＷＯＷＯＷ,0.0,,0.0,×,―,―,―,1002,100,16.0,48.0,0.0,,,×
2026-09-14 00:58,2026-09,10,4901,富士フイルムホールディングス,300.0,165500.0,0.0,▲,―,◎,―,3225,100,16.0,156.0,0.0,,,▲
2026-09-14 00:58,2026-09,10,4902,コニカミノル,1200.0,8200.0,2500.0,▲,―,◎,―,595,100,16.0,29.0,0.0,2500.0,1200.0,▲
2026-09-14 00:58,2026-09,10,4925,ハーバー研究所,,,,―,―,―,―,1725,100,16.0,83.0,15.0,,,―
2026-09-14 00:58,2026-09,10,4931,新日本製薬,0.0,,0.0,×,―,―,―,2009,100,16.0,97.0,15.0,0.0,0.0,×
2026-09-14 00:58,2026-09,10,4932,アルマード,,,,―,―,―,―,796,100,16.0,38.0,0.0,,,―
2026-09-14 00:58,2026-09,10,4937,Ｗａｑｏｏ,,,,―,―,―,―,2397,100,16.0,116.0,0.0,,,―
2026-09-14 00:58,2026-09,10,4951,エステー,3500.0,2300.0,9300.0,◎,―,―,―,1516,1000,16.0,731.0,4.0,9300.0,3500.0,◎
2026-09-14 00:58,2026-09,10,4958,長谷川香料,1800.0,290500.0,28000.0,▲,1000,◎,―,3245,100,16.0,156.0,6.0,28000.0,1800.0,▲
2026-09-14 00:58,2026-09,10,4990,昭和化学工業,,,,―,―,―,―,524,1000,16.0,253.0,0.0,,,―
2026-09-14 00:58,2026-09,10,4997,日本農薬,19000.0,100.0,2000.0,◎,―,―,―,1149,100,16.0,55.0,1.0,2000.0,19000.0,◎
2026-09-14 00:58,2026-09,10,5121,藤倉コンポジット,0.0,1800.0,400.0,▲,―,―,―,2660,100,16.0,128.0,0.0,,,▲
2026-09-14 00:58,2026-09,10,5142,アキレス,1000.0,28100.0,1600.0,▲,―,―,―,1773,100,16.0,85.0,2.0,1600.0,1000.0,▲
2026-09-14 00:58,2026-09,10,5237,ノザワ,,,,―,―,―,―,1209,100,16.0,58.0,0.0,,,―
2026-09-14 00:58,2026-09,10,5262,日本ヒューム,9400.0,,0.0,▲,―,―,―,1139,600,16.0,330.0,2.0,0.0,9400.0,▲
2026-09-14 00:58,2026-09,10,5290,ベルテクスコーポレーション,,,,―,―,―,―,1184,300,16.0,171.0,4.0,,,―
2026-09-14 00:58,2026-09,10,5368,日本インシュレーション,,,,―,―,―,―,1005,300,16.0,145.0,0.0,,,―
2026-09-14 00:58,2026-09,10,5401,日本製鉄,500.0,5576800.0,0.0,◎,―,◎,―,686,1000,16.0,331.0,5.0,,,◎
2026-09-14 00:58,2026-09,10,5463,丸一鋼管,1100.0,653500.0,34500.0,◎,◎,◎,―,1717,100,16.0,83.0,10.0,,,◎
2026-09-14 00:58,2026-09,10,5607,中央可鍛工業,,,,―,―,―,―,0,100,16.0,,0.0,,,―
