取得日時,権利年月,残日数(D-N),コード,銘柄名,日興在庫,カブ在庫,楽天在庫,SBI信号,GMO信号,松井信号,マネ信号,株価,株数,クロス日数,貸株コスト,最大逆日歩,Rtn_楽天,Rtn_日興,Rtn_SBI
2026-09-24 17:19,2026-09,2,2220,亀田製菓,3000,15400,1800,◎,―,◎,―,1318,100,3,12,3.0,1800,4900,◎
2026-09-24 17:19,2026-09,2,2221,岩塚製菓,,,,―,―,―,―,3050,200,3,55,0,,,―
2026-09-24 17:19,2026-09,2,2226,湖池屋,,,,―,―,―,―,4895,100,3,44,1.0,,,―
2026-09-24 17:19,2026-09,2,2264,森永乳業,4800,1233200,14800,◎,×,◎,―,1142,200,3,21,6.0,15000,9900,◎
2026-09-24 17:19,2026-09,2,2267,ヤクルト本社,1800,612900,500,▲,―,◎,―,2816,100,3,25,5.0,,,▲
2026-09-24 17:19,2026-09,2,2281,プリマハム,4500,0,6200,×,◎,―,―,2407,200,3,44,6.0,6200,27000,×
2026-09-24 17:19,2026-09,2,2282,日本ハム,200,498500,4100,▲,◎,◎,―,6078,300,3,165,13.0,4100,300,▲
2026-09-24 17:19,2026-09,2,2288,丸大食品,300,0,0,×,◎,―,―,2311,200,3,42,15.0,0,5500,×
2026-09-24 17:19,2026-09,2,2307,クロスキャット,4300,,8500,×,―,―,―,1078,200,3,19,0,8500,5800,×
2026-09-24 17:19,2026-09,2,2335,キューブシステム,0,,0,×,―,―,―,1105,200,3,20,18.0,0,0,×
2026-09-24 17:19,2026-09,2,2340,極楽湯ホールディングス,,,,―,―,―,―,540,100,3,5,0,,,―
2026-09-24 17:19,2026-09,2,2378,ルネサンス,0,,,×,―,―,―,1052,100,3,10,48,,0,×
2026-09-24 17:19,2026-09,2,2432,ディー・エヌ・エー,7200,42500,4100,▲,◎,◎,―,2546,100,3,23,0,4100,9300,▲
2026-09-24 17:19,2026-09,2,2454,オールアバウト,,,,―,―,―,―,348,300,3,9,0,,,―
2026-09-24 17:19,2026-09,2,2464,Ａｏｂａ－ＢＢＴ,0,,,―,―,―,―,373,100,3,3,0,,,―
2026-09-24 17:19,2026-09,2,2480,システム・ロケーション,,,,―,―,―,―,1879,100,3,17,0,,,―
2026-09-24 17:19,2026-09,2,2497,ユナイテッド,,,,―,―,―,―,526,1000,3,48,12,,,―
2026-09-24 17:19,2026-09,2,2551,マルサンアイ,,,,―,―,―,―,3620,100,358,3906,0,,,―
2026-09-24 17:19,2026-09,2,2586,フルッタフルッタ,,,,―,―,―,―,64,100,3,1,0,,,―
2026-09-24 17:19,2026-09,2,2594,キーコーヒー,0,,0,×,―,―,―,2008,100,3,18,17.0,0,0,×
2026-09-24 17:19,2026-09,2,2652,まんだらけ,,,,―,―,―,―,435,100,3,4,16.0,,,―
2026-09-24 17:19,2026-09,2,2654,アスモ,,,,―,―,―,―,429,300,3,12,0,,,―
2026-09-24 17:19,2026-09,2,2694,焼肉坂井ホールディングス,,,,―,―,―,―,72,100,3,1,8,,,―
2026-09-24 17:19,2026-09,2,2705,大戸屋ホールディングス,,,,―,―,―,―,8850,100,3,80,2.0,,,―
2026-09-24 17:19,2026-09,2,2733,あらた,4800,30100,18100,×,×,◎,―,2705,100,3,24,7.0,18000,11000,×
2026-09-24 17:19,2026-09,2,2737,トーメンデバイス,600,,,▲,―,―,―,36850,100,3,333,0,,,▲
2026-09-24 17:19,2026-09,2,2749,ＪＰホールディングス,0,,0,×,―,―,―,675,500,3,31,2.0,,,×
2026-09-24 17:19,2026-09,2,2750,石光商事,,,,―,―,―,―,1356,300,3,37,4.0,,,―
2026-09-24 17:19,2026-09,2,2764,ひらまつ,0,,,―,―,―,―,168,500,3,8,0,,,―
2026-09-24 17:19,2026-09,2,2790,ナフコ,,,,―,―,―,―,2120,100,3,19,0,,,―
2026-09-24 17:19,2026-09,2,2805,ヱスビー食品,,,,―,―,―,―,7930,100,3,72,0,,,―
2026-09-24 17:19,2026-09,2,2810,ハウス食品グループ本社,500,46200,2300,▲,◎,◎,―,3974,100,3,36,3.0,,,▲
2026-09-24 17:19,2026-09,2,2814,佐藤食品工業,,,,―,―,―,―,1915,300,3,52,0,,,―
2026-09-24 17:19,2026-09,2,2815,アリアケジャパン,1500,150100,1300,▲,―,◎,―,5250,1000,3,475,5.0,,,▲
2026-09-24 17:19,2026-09,2,2816,ダイショー,,,,―,―,―,―,1419,100,3,13,36,,,―
2026-09-24 17:19,2026-09,2,2818,ピエトロ,0,,,―,―,―,―,1756,100,3,16,14.0,,,―
2026-09-24 17:19,2026-09,2,2831,はごろもフーズ,,,,―,―,―,―,3685,100,3,33,0,,,―
2026-09-24 17:19,2026-09,2,2874,横浜冷凍,6300,1500,16000,×,―,◎,―,2164,1000,3,196,2.0,,,×
2026-09-24 17:19,2026-09,2,2883,大冷,0,,,―,―,―,―,2000,100,3,18,0,,0,―
2026-09-24 17:19,2026-09,2,2897,日清食品ホールディングス,5100,360100,4800,▲,▲,◎,―,2944,900,3,240,10.0,4800,10000,▲
2026-09-24 17:19,2026-09,2,2907,あじかん,,,,―,―,―,―,1550,500,3,70,1.0,,,―
2026-09-24 17:19,2026-09,2,2911,旭松食品,,,,―,―,―,―,2260,2000,3,409,0,,,―
2026-09-24 17:19,2026-09,2,2916,仙波糖化工業,,,,―,―,―,―,738,500,3,33,0,,,―
2026-09-24 17:19,2026-09,2,2917,大森屋,,,,―,―,―,―,924,1000,3,84,0,,,―
2026-09-24 17:19,2026-09,2,2933,紀文食品,0,,0,×,―,―,―,1127,300,3,31,29.0,0,0,×
2026-09-24 17:19,2026-09,2,2974,大英産業,,,,―,―,―,―,918,100,3,8,0,,,―
2026-09-24 17:19,2026-09,2,2998,クリアル,,,,―,―,―,―,524,100,3,5,0,,,―
2026-09-24 17:19,2026-09,2,3002,グンゼ,5400,25800,12300,×,×,◎,―,4075,100,3,37,18.0,12000,8500,×
2026-09-24 17:19,2026-09,2,3010,ポラリス・ホールディングス,,,,―,―,―,―,189,500,3,9,0,,,―
2026-09-24 17:19,2026-09,2,3032,ゴルフ・ドゥ,,,,―,―,―,―,232,500,3,10,0,,,―
2026-09-24 17:19,2026-09,2,3066,ＪＢイレブン,,,,―,―,―,―,653,100,3,6,0,,,―
2026-09-24 17:19,2026-09,2,3067,東京一番フーズ,0,,,―,―,―,―,465,500,3,21,14.0,,,―
2026-09-24 17:19,2026-09,2,3069,ＪＦＬＡホールディングス,,,,―,―,―,×,166,500,3,8,24,,,―
2026-09-24 17:19,2026-09,2,3088,マツキヨココカラ＆カンパニー,3600,1156000,71400,▲,×,◎,▲,2529,100,3,23,6.0,71000,22000,▲
2026-09-24 17:19,2026-09,2,3096,オーシャンシステム,,,,―,―,―,―,1618,200,3,29,0,,,―
2026-09-24 17:19,2026-09,2,3099,三越伊勢丹ホールディングス,3700,782700,1300,×,―,◎,―,3296,100,3,30,3.0,1300,4200,×
2026-09-24 17:19,2026-09,2,3143,オーウイル,,,,―,―,―,―,714,300,3,19,0,,,―
2026-09-24 17:19,2026-09,2,3153,八洲電機,0,,0,×,―,―,―,3265,100,3,30,0,0,200,×
2026-09-24 17:19,2026-09,2,3167,ＴＯＫＡＩホールディングス,13400,3700,177000,×,―,◎,―,1387,300,3,38,3.0,177000,50000,×
2026-09-24 17:19,2026-09,2,3175,エー・ピーホールディングス,0,,,―,―,―,―,980,200,3,18,0,,,―
2026-09-24 17:19,2026-09,2,3176,三洋貿易,0,0,0,×,―,―,―,1187,500,3,54,0.0,0,500,×
2026-09-24 17:19,2026-09,2,3178,チムニー,0,,,―,―,―,―,1203,100,3,11,21.0,,,―
2026-09-24 17:19,2026-09,2,3190,ホットマン,,,,―,―,―,―,584,100,3,5,0,,,―
2026-09-24 17:19,2026-09,2,3199,綿半ホールディングス,7200,0,5200,▲,―,―,―,1312,100,3,12,0.0,,,▲
2026-09-24 17:19,2026-09,2,3221,ヨシックスホールディングス,0,,0,×,―,―,―,3210,100,3,29,53.0,0,0,×
2026-09-24 17:19,2026-09,2,3224,ゼネラル・オイスター,,,,―,―,―,―,690,1000,3,62,0,,,―
2026-09-24 17:19,2026-09,2,3232,三重交通グループホールディングス,200,,0,×,―,―,―,610,100,3,6,5.0,0,500,×
2026-09-24 17:19,2026-09,2,3237,イントランス,,,,―,―,―,―,94,1000,3,8,0,,,―
2026-09-24 17:19,2026-09,2,3289,東急不動産ホールディングス,4000,55100,10400,―,◎,◎,―,1280,100,3,12,1.0,10000,5500,―
2026-09-24 17:19,2026-09,2,3306,日本製麻,,,,―,―,―,―,718,3000,3,195,0,,,―
2026-09-24 17:19,2026-09,2,3358,Ｔｒａｉｌｈｅａｄ　Ｇｌｏｂａｌ　Ｈｏｌ,,,,―,―,―,―,95,2500,3,21,0,,,―
2026-09-24 17:19,2026-09,2,3359,ｃｏｔｔａ,,,,―,―,―,―,522,1500,3,71,0,,,―
2026-09-24 17:19,2026-09,2,3371,ソフトクリエイトホールディングス,3700,7700,16300,×,―,◎,―,2189,100,3,20,2.0,16000,7100,×
2026-09-24 17:19,2026-09,2,3372,関門海,,,,―,―,―,―,221,100,3,2,0,,,―
2026-09-24 17:19,2026-09,2,3392,デリカフーズホールディングス,0,,,―,―,―,―,801,400,3,29,0,,,―
2026-09-24 17:19,2026-09,2,3397,トリドールホールディングス,200,,0,×,―,―,―,4451,100,3,40,5,0,300,×
2026-09-24 17:19,2026-09,2,3435,サンコーテクノ,,,,―,―,―,―,1543,500,3,70,0,,,―
2026-09-24 17:19,2026-09,2,3447,信和,0,,,―,―,―,―,1020,1500,3,138,0,,,―
2026-09-24 17:19,2026-09,2,3461,パルマ,,,,―,―,―,―,627,100,3,6,0,,,―
2026-09-24 17:19,2026-09,2,3465,ケイアイスター不動産,5400,34400,800,▲,―,◎,―,3260,200,3,59,16.0,,,▲
2026-09-24 17:19,2026-09,2,3477,フォーライフ,,,,―,―,―,―,916,1000,3,83,0,,,―
2026-09-24 17:19,2026-09,2,3494,マリオン,,,,―,―,―,―,451,100,3,4,0,,,―
2026-09-24 17:19,2026-09,2,3529,アツギ,0,,,―,―,―,―,1040,100,3,9,0.0,,,―
2026-09-24 17:19,2026-09,2,3537,昭栄薬品,,,,―,―,―,―,1728,600,3,94,0,,,―
2026-09-24 17:19,2026-09,2,3561,力の源ホールディングス,0,,,×,―,―,―,1488,100,3,13,26.0,,,×
2026-09-24 17:19,2026-09,2,3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥ,5600,569600,32200,◎,×,◎,―,4938,100,3,45,2.0,32000,7800,◎
2026-09-24 17:19,2026-09,2,3569,セーレン,900,166500,1100,▲,―,◎,―,3320,100,3,30,4.0,,,▲
2026-09-24 17:19,2026-09,2,3591,ワコールホールディングス,900,64400,1100,▲,―,◎,―,3948,100,3,36,8.0,1100,900,▲
2026-09-24 17:19,2026-09,2,3598,山喜,,,,―,―,―,―,165,100,3,1,0,,,―
2026-09-24 17:19,2026-09,2,3648,ＡＧＳ,0,,,―,―,―,―,1055,200,3,19,1.0,,,―
2026-09-24 17:19,2026-09,2,3674,オークファン,,,,―,―,―,―,337,300,3,9,5.0,,,―
2026-09-24 17:19,2026-09,2,3679,じげん,0,,0,×,―,―,―,450,100,3,4,1.0,0,2800,×
2026-09-24 17:19,2026-09,2,3690,イルグルム,,,,―,―,―,―,574,100,3,5,11.0,,,―
2026-09-24 17:19,2026-09,2,3691,デジタルプラス,,,,―,―,―,―,1900,700,3,120,0,,,―
2026-09-24 17:19,2026-09,2,3710,ジョルダン,,,,―,―,―,―,641,100,3,6,6.0,,,―
2026-09-24 17:19,2026-09,2,3712,情報企画,,,,―,―,―,―,1009,1000,3,91,5.0,,,―
2026-09-24 17:19,2026-09,2,3726,フォーシーズＨＤ,,,,―,―,―,―,398,100,3,4,0,,,―
2026-09-24 17:19,2026-09,2,3750,サイトリ細胞研究所,,,,―,―,―,―,848,100,3,8,0,,,―
2026-09-24 17:19,2026-09,2,3762,テクマトリックス,2300,104300,1900,×,◎,◎,―,2532,500,3,114,1.0,1900,5300,×
2026-09-24 17:19,2026-09,2,3768,リスクモンスター,,,,―,―,―,―,561,300,3,15,0.0,,,―
2026-09-24 17:19,2026-09,2,3769,ＧＭＯペイメントゲートウェイ,900,139000,300,▲,―,◎,―,8819,100,3,80,0,,,▲
2026-09-24 17:19,2026-09,2,3771,システムリサーチ,5800,0,0,×,―,―,―,1935,100,3,17,0.0,0,22000,×
2026-09-24 17:19,2026-09,2,3772,ウェルス・マネジメント,,,,―,―,―,―,1112,200,3,20,0,,,―
2026-09-24 17:19,2026-09,2,3778,さくらインターネット,0,,,×,―,―,―,3840,100,3,35,54.0,,0,×
2026-09-24 17:19,2026-09,2,3796,いい生活,,,,―,―,―,―,334,100,3,3,0,,,―
2026-09-24 17:19,2026-09,2,3799,キーウェアソリューションズ,,,,―,―,―,―,1144,300,3,31,19.0,,,―
2026-09-24 17:19,2026-09,2,3839,ＯＤＫソリューションズ,0,,,―,―,―,―,624,100,3,6,11.0,,,―
2026-09-24 17:19,2026-09,2,3844,コムチュア,2800,16400,11900,×,―,◎,―,1342,300,3,36,0,12000,7800,×
2026-09-24 17:19,2026-09,2,3861,王子ホールディングス,1200,78900,3700,◎,―,◎,―,876,5000,3,396,0.0,,,◎
2026-09-24 17:19,2026-09,2,3912,モバイルファクトリー,0,,,―,―,―,―,1132,1000,3,102,0.0,,,―
2026-09-24 17:19,2026-09,2,3939,カナミックネットワーク,5200,,2700,▲,―,―,―,495,100,3,4,0,2700,6300,▲
2026-09-24 17:19,2026-09,2,3964,オークネット,0,,6600,―,―,―,―,1300,100,,16,,6600,0,―
2026-09-24 17:19,2026-09,2,3965,キャピタル・アセット・プランニング,0,,,―,―,―,―,889,300,3,24,0,,,―
2026-09-24 17:19,2026-09,2,3969,エイトレッド,0,,,―,―,―,―,1403,100,3,13,0,,,―
2026-09-24 17:19,2026-09,2,3985,テモナ,0,,,―,―,―,―,194,100,3,2,0,,,―
2026-09-24 17:19,2026-09,2,4008,住友精化,1500,359600,1000,▲,―,◎,―,1507,500,3,68,9.0,,,▲
2026-09-24 17:19,2026-09,2,4051,ＧＭＯフィナンシャルゲート,,,100,×,―,―,―,6060,100,3,55,0,,,×
2026-09-24 17:19,2026-09,2,4061,デンカ,1000,345500,30400,▲,―,◎,―,3309,1,3,0,3.0,,,▲
2026-09-24 17:19,2026-09,2,4064,日本カーバイド工業,0,13600,1500,×,―,―,―,3585,100,3,32,0,1500,0,×
2026-09-24 17:19,2026-09,2,4094,日本化学産業,,,,―,―,―,―,2293,300,3,62,0,,,―
2026-09-24 17:19,2026-09,2,4124,大阪油化工業,,,,―,―,―,―,2960,100,3,27,0,,,―
2026-09-24 17:19,2026-09,2,4177,ｉ－ｐｌｕｇ,,,,―,―,―,―,1471,100,3,13,0,,,―
2026-09-24 17:19,2026-09,2,4193,ファブリカホールディングス,,,,―,―,―,―,2160,200,3,39,0,,,―
2026-09-24 17:19,2026-09,2,4196,ネオマーケティング,,,,―,―,―,―,1336,500,3,60,0,,,―
2026-09-24 17:19,2026-09,2,4218,ニチバン,4500,0,0,×,―,―,―,1943,100,3,18,0.0,,,×
2026-09-24 17:19,2026-09,2,4220,リケンテクノス,1500,34800,0,×,―,―,―,2363,200,3,43,2.0,0,4900,×
2026-09-24 17:19,2026-09,2,4290,プレステージ・インターナショナル,8600,35400,0,×,―,―,―,708,100,3,6,0,0,25000,×
2026-09-24 17:19,2026-09,2,4323,日本システム技術,3400,0,0,▲,―,―,―,1913,100,3,17,5.0,,,▲
2026-09-24 17:19,2026-09,2,4365,松本油脂製薬,,,,―,―,―,―,24380,100,3,220,0,,,―
2026-09-24 17:19,2026-09,2,4373,シンプレクス・ホールディングス,4800,1700,0,―,―,◎,―,1162,600,3,63,0,0,41000,―
2026-09-24 17:19,2026-09,2,4376,くふうカンパニーホールディングス,,,,―,―,―,―,173,100,3,2,0,,,―
2026-09-24 17:19,2026-09,2,4417,グローバルセキュリティエキスパート,,,,―,―,―,―,5720,200,3,103,0,,,―
2026-09-24 17:19,2026-09,2,4421,ディ・アイ・システム,,,,―,―,―,―,947,100,3,9,0,,,―
2026-09-24 17:19,2026-09,2,4442,バルテス・ホールディングス,,,,―,―,―,―,404,500,3,18,1.0,,,―
2026-09-24 17:19,2026-09,2,4444,インフォネット,,,,―,―,―,―,950,300,3,26,0,,,―
2026-09-24 17:19,2026-09,2,4445,リビン・テクノロジーズ,,,,―,―,―,―,1940,200,3,35,0,,,―
2026-09-24 17:19,2026-09,2,4447,ピー・ビーシステムズ,,,,―,―,―,―,499,100,3,5,5.0,,,―
2026-09-24 17:19,2026-09,2,4462,石原ケミカル,3700,0,20200,×,◎,―,―,2802,200,3,51,3.0,20000,6600,×
2026-09-24 17:19,2026-09,2,4484,ランサーズ,,,,―,―,―,―,300,500,3,14,0,,,―
2026-09-24 17:19,2026-09,2,4491,コンピューターマネージメント,,,,―,―,―,―,3260,100,3,29,0,,,―
2026-09-24 17:19,2026-09,2,4526,理研ビタミン,5600,13100,4900,◎,◎,◎,―,3375,100,3,31,5.0,4900,16000,◎
2026-09-24 17:19,2026-09,2,4539,日本ケミファ,0,,,―,―,―,―,1544,1,3,0,0,,,―
2026-09-24 17:19,2026-09,2,4540,ツムラ,1000,143500,1700,▲,―,◎,―,3848,100,3,35,0,,,▲
2026-09-24 17:19,2026-09,2,4543,テルモ,1000,159300,500,◎,―,◎,―,2238,100,3,20,0.0,,,◎
2026-09-24 17:19,2026-09,2,4559,ゼリア新薬工業,3000,38800,12300,×,◎,◎,―,2018,100,3,18,3.0,12000,7500,×
2026-09-24 17:19,2026-09,2,4658,日本空調サービス,6600,,0,×,―,―,―,1652,100,3,15,3.0,0,23000,×
2026-09-24 17:19,2026-09,2,4661,オリエンタルランド,5300,1135600,154600,▲,―,◎,▲,3035,100,3,27,2,155000,30000,▲
2026-09-24 17:19,2026-09,2,4665,ダスキン,8100,77900,44000,▲,◎,◎,―,4732,100,3,43,8.0,,,▲
2026-09-24 17:19,2026-09,2,4676,フジ・メディア・ホールディングス,1900,19700,19800,―,―,◎,―,4039,100,3,37,4.0,20000,2300,―
2026-09-24 17:19,2026-09,2,4680,ラウンドワン,8900,1575700,21800,◎,◎,◎,―,1183,100,3,11,0.0,22000,13000,◎
2026-09-24 17:19,2026-09,2,4718,早稲田アカデミー,0,,0,×,―,―,―,2533,100,3,23,36,0,0,×
2026-09-24 17:19,2026-09,2,4719,アルファシステムズ,500,500,400,×,―,―,―,3275,100,3,30,0,400,500,×
2026-09-24 17:19,2026-09,2,4732,ユー・エス・エス,0,1444000,158600,▲,×,◎,―,1907,100,3,17,4.0,159000,0,▲
2026-09-24 17:19,2026-09,2,4751,サイバーエージェント,5100,2074400,41000,◎,×,◎,―,1260,100,3,11,0,41000,19000,◎
2026-09-24 17:19,2026-09,2,4762,エックスネット,0,,,―,―,―,―,2176,100,3,20,0,,,―
2026-09-24 17:19,2026-09,2,4783,ＮＣＤ,,,,―,―,―,―,2628,100,3,24,2.0,,,―
2026-09-24 17:19,2026-09,2,4801,セントラルスポーツ,0,,0,×,―,―,―,2400,100,3,22,0,0,0,×
2026-09-24 17:19,2026-09,2,4814,ネクストウェア,,,,―,―,―,―,165,500,3,7,0,,,―
2026-09-24 17:19,2026-09,2,4838,スペースシャワーＳＫＩＹＡＫＩホールディ,,,,―,―,―,―,708,100,3,6,0,,,―
2026-09-24 17:19,2026-09,2,4839,ＷＯＷＯＷ,100,,0,×,―,―,―,1001,100,3,9,0.0,,,×
2026-09-24 17:19,2026-09,2,4901,富士フイルムホールディングス,500,165400,1500,▲,―,◎,―,3324,100,3,30,0,,,▲
2026-09-24 17:19,2026-09,2,4902,コニカミノルタ,2800,3000,1400,▲,―,◎,―,641,100,3,6,0,1400,3300,▲
2026-09-24 17:19,2026-09,2,4925,ハーバー研究所,,,,―,―,―,―,1732,100,3,16,15.0,,,―
2026-09-24 17:19,2026-09,2,4931,新日本製薬,0,,0,×,―,―,―,2041,100,3,18,15,0,300,×
2026-09-24 17:19,2026-09,2,4932,アルマード,,,,―,―,―,―,829,100,3,7,0,,,―
2026-09-24 17:19,2026-09,2,4937,Ｗａｑｏｏ,,,,―,―,―,―,2398,100,3,22,0,,,―
2026-09-24 17:19,2026-09,2,4951,エステー,1900,600,7300,◎,―,―,―,1530,1000,3,138,4.0,7300,4400,◎
2026-09-24 17:19,2026-09,2,4958,長谷川香料,2000,281900,22000,×,◎,◎,―,3480,100,3,31,6.0,22000,5900,×
2026-09-24 17:19,2026-09,2,4990,昭和化学工業,,,,―,―,―,―,517,1000,3,47,0,,,―
2026-09-24 17:19,2026-09,2,4997,日本農薬,6600,100,0,×,―,―,―,1174,100,3,11,1.0,0,17000,×
2026-09-24 17:19,2026-09,2,5071,ヴィス,,,,―,―,―,―,1485,200,3,27,0,,,―
2026-09-24 17:19,2026-09,2,5121,藤倉コンポジット,0,,300,▲,―,―,―,2833,100,3,26,0.0,,,▲
2026-09-24 17:19,2026-09,2,5142,アキレス,200,27600,1300,▲,―,―,―,1809,100,3,16,2.0,1300,700,▲
2026-09-24 17:19,2026-09,2,5237,ノザワ,,,,―,―,―,―,1212,100,3,11,0,,,―
2026-09-24 17:19,2026-09,2,5262,日本ヒューム,0,,0,×,―,―,―,1120,600,3,61,2.0,0,0,×
2026-09-24 17:19,2026-09,2,5290,ベルテクスコーポレーション,,,,―,―,―,―,1229,300,3,33,4.0,,,―
2026-09-24 17:19,2026-09,2,5368,日本インシュレーション,,,,―,―,―,―,1005,300,3,27,0,,,―
2026-09-24 17:19,2026-09,2,5401,日本製鉄,1900,5576300,1600,◎,―,◎,―,695,1000,3,63,5.0,,,◎
2026-09-24 17:19,2026-09,2,5463,丸一鋼管,2900,636600,29000,◎,◎,◎,―,1739,100,3,16,10.0,,,◎
2026-09-24 17:19,2026-09,2,5607,中央可鍛工業,,,,―,―,―,―,611,100,3,6,0,,,―
2026-09-24 17:19,2026-09,2,6033,エクストリーム,,,,―,―,―,―,1785,100,3,16,0,,,―
2026-09-24 17:19,2026-09,2,6045,レントラックス,,,,―,―,―,―,2070,100,3,19,29.0,,,―
2026-09-24 17:19,2026-09,2,6046,リンクバル,,,,―,―,―,―,153,1000,3,14,0.0,,,―
2026-09-24 17:19,2026-09,2,6050,イー・ガーディアン,0,,0,×,―,―,―,1814,100,3,16,29.0,,,×
2026-09-24 17:19,2026-09,2,6070,キャリアリンク,7200,,5000,×,―,―,―,2530,100,3,23,0,5000,10000,×
2026-09-24 17:19,2026-09,2,6073,アサンテ,0,0,,×,―,―,―,1521,100,3,14,5.0,,0,×
2026-09-24 17:19,2026-09,2,6087,アビスト,0,,,―,―,―,―,3550,500,3,160,0,,,―
2026-09-24 17:19,2026-09,2,6092,エンバイオ・ホールディングス,,,,―,―,―,―,819,1000,3,74,1,,,―
2026-09-24 17:19,2026-09,2,6140,旭ダイヤモンド工業,0,,1200,▲,―,◎,―,1114,300,3,30,1.0,,,▲
2026-09-24 17:19,2026-09,2,6181,タメニー,,,,―,―,―,―,90,100,3,1,0,,,―
2026-09-24 17:19,2026-09,2,6189,グローバルキッズＣＯＭＰＡＮＹ,0,,,―,―,―,―,1009,500,3,46,4.0,,,―
2026-09-24 17:19,2026-09,2,6193,バーチャレクス・ホールディングス,,,,―,―,―,―,1170,200,3,21,0,,,―
2026-09-24 17:19,2026-09,2,6240,ヤマシンフィルタ,0,,,×,―,―,―,520,200,3,9,1.0,,0,×
2026-09-24 17:19,2026-09,2,6277,ホソカワミクロン,3200,20900,7300,▲,◎,◎,―,5980,100,3,54,7.0,7300,5400,▲
2026-09-24 17:19,2026-09,2,6282,オイレス工業,7800,0,0,×,―,◎,―,2936,300,3,80,7.0,0,42000,×
2026-09-24 17:19,2026-09,2,6316,丸山製作所,0,,,―,―,―,―,3005,100,3,27,12.0,,,―
2026-09-24 17:19,2026-09,2,6325,タカキタ,0,,,―,―,―,―,417,100,3,4,14.0,,,―
2026-09-24 17:19,2026-09,2,6332,月島ホールディングス,700,80000,500,▲,―,◎,―,2608,500,3,118,0.0,500,1200,▲
2026-09-24 17:19,2026-09,2,6339,新東工業,6200,40800,22700,▲,―,◎,―,1201,100,3,11,2.0,,,▲
2026-09-24 17:19,2026-09,2,6379,レイズネクスト,200,0,0,▲,―,―,―,3125,400,3,113,13.0,0,26000,▲
2026-09-24 17:19,2026-09,2,6412,平和,4200,0,69600,▲,×,◎,―,2210,200,3,40,6.0,70000,20000,▲
2026-09-24 17:19,2026-09,2,6417,三共,2900,672000,4700,▲,▲,◎,―,2071,500,3,94,9.0,4700,3400,▲
2026-09-24 17:19,2026-09,2,6419,マースグループホールディングス,1000,9600,2800,◎,―,―,―,3165,1000,3,286,6.0,,,◎
2026-09-24 17:19,2026-09,2,6430,ダイコク電機,0,0,0,×,―,―,―,2427,100,3,22,4.0,0,0,×
