取得日時,権利年月,残日数(D-N),コード,銘柄名,日興在庫,カブ在庫,楽天在庫,SBI信号,GMO信号,松井信号,マネ信号,株価,株数,クロス日数,貸株コスト,最大逆日歩,Rtn_楽天,Rtn_日興,Rtn_SBI
2026-09-13 23:35,2026-09,8,1431,Ｌｉｂ　Ｗｏｒｋ,,,,,,,,650.0,100,16.0,31.0,90.0,,,
2026-09-13 23:35,2026-09,8,1438,岐阜造園,,,,,,,,,200,16.0,,0.0,,,
2026-09-13 23:35,2026-09,8,160A,アズパートナーズ,,,,,,,,1921.0,100,16.0,93.0,0.0,,,
2026-09-13 23:35,2026-09,8,1711,ＳＤＳホールディングス,,,,,,,,246.0,3000,16.0,356.0,0.0,,,
2026-09-13 23:35,2026-09,8,1783,ｆａｎｔａｓｉｓｔａ,,,,,,,,,1000,16.0,,0.0,,,
2026-09-13 23:35,2026-09,8,1795,マサル,,,,,,,,5800.0,200,16.0,559.0,0.0,,,
2026-09-13 23:35,2026-09,8,1822,大豊建設,26700.0,3300.0,0.0,0.0,,,,823.0,100,16.0,40.0,36.0,100.0,16000.0,▲
2026-09-13 23:35,2026-09,8,1828,田辺工業,,,,,,,,2425.0,100,16.0,117.0,0.0,,,
2026-09-13 23:35,2026-09,8,1848,富士ピー・エス,0.0,,,,,,,755.0,100,16.0,36.0,12.0,,,
2026-09-13 23:35,2026-09,8,1867,植木組,0.0,,,,,,,2675.0,100,16.0,129.0,0.0,,,
2026-09-13 23:35,2026-09,8,1879,新日本建設,0.0,0.0,0.0,0.0,,,,2236.0,300,16.0,323.0,0.0,0.0,200.0,×
2026-09-13 23:35,2026-09,8,1904,大成温調,,,,,,,,5110.0,300,16.0,739.0,250.0,,,
2026-09-13 23:35,2026-09,8,1952,新日本空調,3400.0,58200.0,2400.0,1.0,,2.0,,3140.0,300,16.0,454.0,2.0,,,
2026-09-13 23:35,2026-09,8,195A,ＭＵＳＣＡＴ　ＧＲＯＵＰ,,,,,,,,656.0,300,16.0,95.0,0.0,,,
2026-09-13 23:35,2026-09,8,2053,中部飼料,1500.0,35100.0,53000.0,2.0,2.0,,,2010.0,500,16.0,485.0,4.0,53000.0,4000.0,◎
2026-09-13 23:35,2026-09,8,2114,フジ日本,,,,,,,,674.0,100,16.0,32.0,29.0,,,
2026-09-13 23:35,2026-09,8,2120,ＬＩＦＵＬＬ,0.0,,,0.0,,,,228.0,4000,16.0,440.0,0.0,,,
2026-09-13 23:35,2026-09,8,2122,インタースペース,,,,,,,,1452.0,400,16.0,280.0,0.0,,,
2026-09-13 23:35,2026-09,8,2185,シイエム・シイ,,,,,,,,1942.0,100,16.0,94.0,0.0,,,
2026-09-13 23:35,2026-09,8,2201,森永製菓,500.0,201400.0,1300.0,1.0,,2.0,,2442.0,100,16.0,118.0,0.0,,,
2026-09-13 23:35,2026-09,8,2207,ｍｅｉｔｏ,0.0,,0.0,0.0,,,,3390.0,100,16.0,163.0,18.0,0.0,600.0,×
2026-09-13 23:35,2026-09,8,2208,ブルボン,,,,,,,,3085.0,100,16.0,149.0,0.0,,,
2026-09-13 23:35,2026-09,8,2209,井村屋,0.0,,2500.0,2.0,,,,2353.0,100,16.0,113.0,0.0,2500.0,0.0,◎
2026-09-13 23:35,2026-09,8,2220,亀田製菓,100.0,16500.0,3000.0,2.0,,2.0,,1349.0,100,16.0,65.0,3.0,3000.0,4400.0,◎
2026-09-13 23:35,2026-09,8,2221,岩塚製菓,,,,,,,,3060.0,200,16.0,295.0,0.0,,,
2026-09-13 23:35,2026-09,8,2226,湖池屋,,,,,,,,4915.0,100,16.0,237.0,1.0,,,
2026-09-13 23:35,2026-09,8,2264,森永乳業,3300.0,1282200.0,8700.0,2.0,,2.0,,1106.0,200,16.0,107.0,6.0,8700.0,9400.0,◎
2026-09-13 23:35,2026-09,8,2267,ヤクルト本社,400.0,615600.0,0.0,1.0,,2.0,,2816.0,100,16.0,136.0,5.0,,,
2026-09-13 23:35,2026-09,8,2281,プリマハム,17000.0,30000.0,39000.0,2.0,2.0,2.0,,2390.0,200,16.0,230.0,6.0,39000.0,21000.0,◎
2026-09-13 23:35,2026-09,8,2282,日本ハム,200.0,501500.0,4600.0,1.0,2.0,2.0,,6247.0,300,16.0,904.0,13.0,4600.0,400.0,▲
2026-09-13 23:35,2026-09,8,2288,丸大食品,0.0,0.0,0.0,2.0,2.0,,,2241.0,200,16.0,216.0,15.0,100.0,36000.0,▲
2026-09-13 23:35,2026-09,8,2307,クロスＣ,1000.0,,13900.0,1.0,,,,1028.0,200,16.0,99.0,0.0,14000.0,3700.0,▲
2026-09-13 23:35,2026-09,8,2335,キューブＳ,0.0,,0.0,0.0,,,,1096.0,200,16.0,106.0,18.0,0.0,3400.0,×
2026-09-13 23:35,2026-09,8,2340,極楽湯ホールディングス,,,,,,,,521.0,100,16.0,25.0,0.0,,,
2026-09-13 23:35,2026-09,8,2378,ルネサンス,0.0,,,0.0,,,,1042.0,100,16.0,50.0,48.0,,0.0,×
2026-09-13 23:35,2026-09,8,2432,Ｄ・Ｎ・Ａ,3600.0,48000.0,4700.0,1.0,2.0,2.0,,2496.0,100,16.0,120.0,0.0,4700.0,1800.0,▲
2026-09-13 23:35,2026-09,8,2454,オールアバウト,,,,,,,,351.0,300,16.0,51.0,0.0,,,
2026-09-13 23:35,2026-09,8,2464,Ａｏｂａ－ＢＢＴ,0.0,,,,,,,361.0,100,16.0,17.0,0.0,,,
2026-09-13 23:35,2026-09,8,247A,Ａｉロボティクス,,,,,,,,1015.0,100,16.0,49.0,0.0,,,
2026-09-13 23:35,2026-09,8,2480,システム・ロケーション,,,,,,,,1798.0,100,16.0,87.0,0.0,,,
2026-09-13 23:35,2026-09,8,2497,ユナイテッド,,,,,,,,528.0,1000,16.0,255.0,12.0,,,
2026-09-13 23:35,2026-09,8,253A,ＥＴＳグループ,,,,,,,,1020.0,500,16.0,246.0,0.0,,,
2026-09-13 23:35,2026-09,8,254A,ＡＩフュージョンキャピタルグループ,,,,,,,,1196.0,100,16.0,58.0,0.0,,,
2026-09-13 23:35,2026-09,8,2551,マルサンアイ,,,,,,,,,100,9.0,,0.0,,,
2026-09-13 23:35,2026-09,8,2586,フルッタフルッタ,,,,,,,,70.0,100,16.0,3.0,0.0,,,
2026-09-13 23:35,2026-09,8,2594,キーコーヒー,0.0,,0.0,0.0,,,,2001.0,100,16.0,96.0,17.0,0.0,0.0,×
2026-09-13 23:35,2026-09,8,259A,,,,,,,,,,100,16.0,,0.0,,,
2026-09-13 23:35,2026-09,8,264A,Ｓｃｈｏｏ,,,,,,,,328.0,100,16.0,16.0,0.0,,,
2026-09-13 23:35,2026-09,8,2652,まんだらけ,,,,,,,,424.0,100,16.0,20.0,16.0,,,
2026-09-13 23:35,2026-09,8,2654,アスモ,,,,,,,,,300,16.0,,0.0,,,
2026-09-13 23:35,2026-09,8,2694,焼肉坂井ホールディングス,,,,,,,,72.0,100,16.0,3.0,8.0,,,
2026-09-13 23:35,2026-09,8,2705,大戸屋ホールディングス,,,,,,,,8710.0,100,16.0,420.0,2.0,,,
2026-09-13 23:35,2026-09,8,2733,あらた,100.0,81200.0,24900.0,1.0,2.0,2.0,,2650.0,100,16.0,128.0,7.0,25000.0,4600.0,▲
2026-09-13 23:35,2026-09,8,2737,トーメンデバイス,1200.0,,,0.0,,,,34800.0,100,16.0,1678.0,0.0,,,
2026-09-13 23:35,2026-09,8,2749,ＪＰホールディングス,0.0,,0.0,0.0,,,,645.0,500,16.0,156.0,2.0,,,
2026-09-13 23:35,2026-09,8,2750,石光商事,,,,,,,,1346.0,300,16.0,195.0,4.0,,,
2026-09-13 23:35,2026-09,8,2764,ひらまつ,0.0,,,,,,,168.0,500,16.0,41.0,0.0,,,
2026-09-13 23:35,2026-09,8,2790,ナフコ,,,,,,,,2068.0,100,16.0,100.0,0.0,,,
2026-09-13 23:35,2026-09,8,2805,ヱスビー食品,,,,,,,,7450.0,100,16.0,359.0,0.0,,,
