取得日時,権利年月,残日数(D-N),コード,銘柄名,日興在庫,カブ在庫,楽天在庫,SBI信号,GMO信号,松井信号,マネ信号,株価,株数,クロス日数,貸株コスト,最大逆日歩,Rtn_楽天,Rtn_日興,Rtn_SBI
2026-09-22 07:25,2026-12,66,1431,Ｌｉｂ　Ｗｏｒｋ,,,,―,―,―,―,657,1000,99,1960,90.0,,,―
2026-09-22 07:25,2026-12,66,1435,robot home,0,,,2600,0,―,―,1900,100,,561,,,0,2600
2026-09-22 07:25,2026-12,66,1605,ＩＮＰＥＸ,600,934200,235700,◎,―,◎,◎,3913,400,99,4670,4.0,,,◎
2026-09-22 07:25,2026-12,66,1663,Ｋ＆Ｏエナジーグループ,0,70200,28400,―,―,◎,▲,1936,100,99,578,0,,,―
2026-09-22 07:25,2026-12,66,1899,福田組,1000,19500,5800,2000,9400,◎,―,4710,200,99,2811,40.0,,,2000
2026-09-22 07:25,2026-12,66,2009,鳥越製粉,0,,,×,―,―,―,1112,500,99,1659,0,,,×
2026-09-22 07:25,2026-12,66,2170,リンクアンドモチベーション,0,,,▲,―,―,―,690,1000,99,2059,2,,,▲
2026-09-22 07:25,2026-12,66,2173,博展,,,,―,―,―,―,737,100,99,220,0,,,―
2026-09-22 07:25,2026-12,66,2211,不二家,0,600,,×,0,―,―,2530,100,99,755,35,,0,×
2026-09-22 07:25,2026-12,66,2212,山崎製パン,900,973400,3600,▲,15000,◎,▲,3647,1000,99,10881,4.0,430000,,▲
2026-09-22 07:25,2026-12,66,2215,第一屋製パン,0,,,×,―,―,―,619,100,99,185,0,,,×
2026-09-22 07:25,2026-12,66,2216,カンロ,,,,―,―,―,―,1099,300,99,984,68,,,―
2026-09-22 07:25,2026-12,66,2266,六甲バター,0,2100,1800,800,4500,―,―,1114,1000,99,3324,4.0,,0,800
2026-09-22 07:25,2026-12,66,2268,Ｂ－Ｒ　サーティワン　アイスクリーム,,,,―,―,―,―,4045,100,99,1207,0,,,―
2026-09-22 07:25,2026-12,66,2311,エプコ,0,,,―,―,―,―,0,100,99,,0,,,―
2026-09-22 07:25,2026-12,66,2325,ＮＪＳ,0,,,1300,0,―,―,4545,300,99,4068,14.0,,0,1300
2026-09-22 07:25,2026-12,66,2330,フォーサイド,,,,―,―,―,―,92,100,99,27,0,,,―
2026-09-22 07:25,2026-12,66,2418,ツカダ・グローバルホールディング,0,,,―,―,―,―,597,100,99,178,0.0,,,―
2026-09-22 07:25,2026-12,66,2436,共同ピーアール,,,,―,―,―,―,592,400,99,707,0,,,―
2026-09-22 07:25,2026-12,66,2489,アドウェイズ,0,,,×,0,―,▲,411,1000,99,1226,0,,,×
2026-09-22 07:25,2026-12,66,2501,サッポロビール,1500,30900,40100,▲,9200,◎,×,1848,100,99,551,8.0,,,▲
2026-09-22 07:25,2026-12,66,2503,キリンホールディングス,600,1124900,116700,―,―,◎,―,2849,100,99,850,2.0,,,―
2026-09-22 07:25,2026-12,66,2533,オエノンホールディングス,0,7500,37200,―,―,◎,―,484,1000,99,1444,2.0,,,―
2026-09-22 07:25,2026-12,66,2573,北海道コカ・コーラボトリング,,,,―,―,―,―,4080,100,99,1217,0,,,―
2026-09-22 07:25,2026-12,66,2579,コカ・コーラ　ボトラーズジャパンホールデ,0,745600,17400,―,―,◎,―,3830,100,99,1143,3.0,,,―
2026-09-22 07:25,2026-12,66,2597,ユニカフェ,0,,,×,―,―,―,1276,100,99,381,0,,,×
2026-09-22 07:25,2026-12,66,2676,高千穂交易,0,,,×,0,―,―,2072,100,99,618,1.0,,,×
2026-09-22 07:25,2026-12,66,2700,木徳神糧,,,,―,―,―,―,1730,500,99,2581,0,,,―
2026-09-22 07:25,2026-12,66,2702,日本マクドナルドホールディングス,0,108300,,100,3900,―,―,7860,100,99,2345,60,,0,100
2026-09-22 07:25,2026-12,66,2752,フジオフードグループ本社,0,,,100,0,―,―,1166,100,99,348,144,,0,100
2026-09-22 07:25,2026-12,66,2762,ＳＡＮＫＯ　ＭＡＲＫＥＴＩＮＧ　ＦＯＯＤ,,,,―,―,―,―,0,100,99,,0,,,―
2026-09-22 07:25,2026-12,66,2871,ニチレイ,1600,1560100,200,―,―,◎,―,2210,500,99,3297,0.0,,,―
2026-09-22 07:25,2026-12,66,2931,ユーグレナ,0,,,×,21000,―,―,350,100,99,104,0.0,,,×
2026-09-22 07:25,2026-12,66,2932,ＳＴＩフードホールディングス,,,,―,―,―,―,1101,300,99,985,0,,,―
2026-09-22 07:25,2026-12,66,2970,ＧＬＣ　ＧＲＯＵＰ,,,,―,―,―,―,1115,400,99,1331,0,,,―
2026-09-22 07:25,2026-12,66,2981,ランディックス,,,,―,―,―,―,2320,400,99,2769,0,,,―
2026-09-22 07:25,2026-12,66,2986,ＬＡホールディングス,,,,―,―,―,―,2955,100,99,882,33.0,,,―
2026-09-22 07:25,2026-12,66,3001,片倉工業,1000,28500,3600,2.2万,24000,◎,―,3125,100,99,932,10.0,0,,2.2万
2026-09-22 07:25,2026-12,66,3003,ヒューリック,0,1786800,138300,―,―,◎,―,1740,300,99,1557,4.0,,,―
2026-09-22 07:25,2026-12,66,3028,アルペン,0,,,×,0,―,―,2312,100,99,690,36,,0,×
2026-09-22 07:25,2026-12,66,3053,ペッパーフードサービス,0,,,―,―,―,―,0,500,99,,0.0,,,―
2026-09-22 07:25,2026-12,66,3054,ハイパー,,,,―,―,―,―,370,300,99,331,0,,,―
2026-09-22 07:25,2026-12,66,3082,きちりホールディングス,0,,,―,―,―,―,984,100,99,294,112,,,―
2026-09-22 07:25,2026-12,66,3091,ブロンコビリー,3100,,,×,0,―,―,2796,100,99,834,0,,0,×
2026-09-22 07:25,2026-12,66,3097,物語コーポレーション,1200,114400,16000,―,―,◎,▲,5330,100,99,1590,5.0,,,―
2026-09-22 07:25,2026-12,66,3105,日清紡,,,661000,2.7万,19000,―,―,13200,100,,3899,,661000,,2.7万
2026-09-22 07:25,2026-12,66,3135,マーケットエンタープライズ,0,,,―,―,―,―,1177,500,99,1756,0,,,―
2026-09-22 07:25,2026-12,66,3138,富士山マガジンサービス,,,,―,―,―,―,1140,500,99,1701,0,,,―
2026-09-22 07:25,2026-12,66,3196,ホットランドホールディングス,0,,,×,0,―,―,1666,100,99,497,101.0,,,×
2026-09-22 07:25,2026-12,66,3197,すかいらーくホールディングス,0,378500,61700,1.6万,14000,◎,◎,3262,100,99,973,10,0,,1.6万
2026-09-22 07:25,2026-12,66,3204,トーア紡コーポレーション,0,,,―,―,―,―,501,1000,99,1495,2.0,,,―
