取得日時,権利年月,残日数(D-N),コード,銘柄名,日興在庫,カブ在庫,楽天在庫,SBI信号,GMO信号,松井信号,マネ信号,株価,株数,クロス日数,貸株コスト,最大逆日歩,Rtn_楽天,Rtn_日興,Rtn_SBI
2026-09-17 21:52,2026-09,4,2432,Ｄ・Ｎ・Ａ,2200,59500,3600,▲,300,◎,―,2578,100,7,54,0,3600,2200,▲
2026-09-17 21:52,2026-09,4,2454,オールアバウト,,,,―,―,―,―,351,300,7,22,0,,,―
2026-09-17 21:52,2026-09,4,2464,Ａｏｂａ－ＢＢＴ,0,,,―,―,―,―,376,100,7,8,0,,,―
2026-09-17 21:52,2026-09,4,2480,システム・ロケーション,,,,―,―,―,―,1850,100,7,39,0,,,―
2026-09-17 21:52,2026-09,4,2497,ユナイテッド,,,,―,―,―,―,526,1000,7,111,12,,,―
2026-09-17 21:52,2026-09,4,2551,マルサンアイ,,,,―,―,―,―,3620,100,362,3949,0,,,―
2026-09-17 21:52,2026-09,4,2586,フルッタフルッタ,,,,―,―,―,―,66,100,7,1,0,,,―
2026-09-17 21:52,2026-09,4,2594,キーコーヒー,400,,0,×,―,―,―,2015,100,7,43,17.0,0,400,×
2026-09-17 21:52,2026-09,4,2652,まんだらけ,,,,―,―,―,―,442,100,7,9,16.0,,,―
2026-09-17 21:52,2026-09,4,2654,アスモ,,,,―,―,―,―,429,300,7,27,0,,,―
2026-09-17 21:52,2026-09,4,2694,焼肉坂井ホールディングス,,,,―,―,―,―,72,100,7,2,8,,,―
2026-09-17 21:52,2026-09,4,2705,大戸屋ホールディングス,,,,―,―,―,―,8990,100,7,190,2.0,,,―
2026-09-17 21:52,2026-09,4,2733,あらた,3900,91100,14000,◎,200,◎,―,2739,100,7,58,7.0,14000,3900,◎
2026-09-17 21:52,2026-09,4,2737,トーメンデバイス,2300,,,×,―,―,―,36000,100,7,759,0,,,×
2026-09-17 21:52,2026-09,4,2749,ＪＰホールディングス,0,,0,×,―,―,―,681,500,7,72,2.0,,,×
2026-09-17 21:52,2026-09,4,2750,石光商事,,,,―,―,―,―,1359,300,7,86,4.0,,,―
2026-09-17 21:52,2026-09,4,2764,ひらまつ,0,,,―,―,―,―,171,500,7,18,0,,,―
2026-09-17 21:52,2026-09,4,2790,ナフコ,,,,―,―,―,―,2107,100,7,44,0,,,―
2026-09-17 21:52,2026-09,4,2805,ヱスビー食品,,,,―,―,―,―,7770,100,7,164,0,,,―
2026-09-17 21:52,2026-09,4,2810,ハウス食品グループ本社,3500,59100,1900,▲,―,◎,―,4022,100,7,85,3.0,,,▲
2026-09-17 21:52,2026-09,4,2814,佐藤食品工業,,,,―,―,―,―,1915,300,7,121,0,,,―
2026-09-17 21:52,2026-09,4,2815,アリアケジャパン,500,152700,1300,▲,―,◎,―,5260,1000,7,1110,5.0,,,▲
2026-09-17 21:52,2026-09,4,2816,ダイショー,,,,―,―,―,―,1419,100,7,30,36,,,―
2026-09-17 21:52,2026-09,4,2818,ピエトロ,0,,,―,―,―,―,1761,100,7,37,14.0,,,―
2026-09-17 21:52,2026-09,4,2831,はごろもフーズ,,,,―,―,―,―,3685,100,7,78,0,,,―
2026-09-17 21:52,2026-09,4,2874,横浜冷凍,2600,61100,13800,◎,―,◎,―,2179,1000,7,460,2.0,,,◎
2026-09-17 21:52,2026-09,4,2883,大冷,0,,,―,―,―,―,2000,100,7,42,0,,0,―
2026-09-17 21:52,2026-09,4,2897,日清食品,2100,377400,4400,▲,300,◎,―,2992,900,7,568,10.0,4400,2100,▲
2026-09-17 21:52,2026-09,4,2907,あじかん,,,,―,―,―,―,1540,500,7,162,1.0,,,―
2026-09-17 21:52,2026-09,4,2911,旭松食品,,,,―,―,―,―,2260,2000,7,954,0,,,―
2026-09-17 21:52,2026-09,4,2916,仙波糖化工業,,,,―,―,―,―,738,500,7,78,0,,,―
2026-09-17 21:52,2026-09,4,2917,大森屋,,,,―,―,―,―,925,1000,7,195,0,,,―
2026-09-17 21:52,2026-09,4,2933,紀文食品,3100,,0,×,―,―,―,1137,300,7,72,29.0,0,3100,×
2026-09-17 21:52,2026-09,4,2974,大英産業,,,,―,―,―,―,918,100,7,19,0,,,―
2026-09-17 21:52,2026-09,4,2998,クリアル,,,,―,―,―,―,528,100,7,11,0,,,―
2026-09-17 21:52,2026-09,4,3002,グンゼ,7800,48000,12000,▲,―,◎,―,4110,100,7,87,18.0,12000,7800,▲
2026-09-17 21:52,2026-09,4,3010,ポラリス・ホールディングス,,,,―,―,―,―,188,500,7,20,0,,,―
2026-09-17 21:52,2026-09,4,3032,ゴルフ・ドゥ,,,,―,―,―,―,232,500,7,24,0,,,―
2026-09-17 21:52,2026-09,4,3066,ＪＢイレブン,,,,―,―,―,―,653,100,7,14,0,,,―
2026-09-17 21:52,2026-09,4,3067,東京一番フーズ,0,,,―,―,―,―,466,500,7,49,14.0,,,―
2026-09-17 21:52,2026-09,4,3069,ＪＦＬＡホールディングス,,,,―,―,―,×,167,500,7,18,24,,,―
2026-09-17 21:52,2026-09,4,3088,マツココ,12000,1304000,66000,▲,1000,◎,▲,2555,100,7,54,6.0,66000,12000,▲
2026-09-17 21:52,2026-09,4,3096,オーシャンシステム,,,,―,―,―,―,1616,200,7,68,0,,,―
2026-09-17 21:52,2026-09,4,3099,三越伊勢丹,7100,796100,1700,▲,―,◎,―,3293,100,7,69,3.0,1700,7100,▲
2026-09-17 21:52,2026-09,4,3143,オーウイル,,,,―,―,―,―,717,300,7,45,0,,,―
2026-09-17 21:52,2026-09,4,3153,八洲電機,32000,,0,×,―,―,―,3280,100,7,69,0,0,32000,×
2026-09-17 21:52,2026-09,4,3167,ＴＯＫＡＩ,31000,257900,179000,◎,―,◎,―,1404,300,7,89,3.0,179000,31000,◎
2026-09-17 21:52,2026-09,4,3175,エー・ピーホールディングス,0,,,―,―,―,―,980,200,7,41,0,,,―
2026-09-17 21:52,2026-09,4,3176,三洋貿易,4300,12900,0,×,―,―,―,1193,500,7,126,0.0,0,4300,×
2026-09-17 21:52,2026-09,4,3178,チムニー,0,,,―,―,―,―,1205,100,7,25,21.0,,,―
2026-09-17 21:52,2026-09,4,3190,ホットマン,,,,―,―,―,―,584,100,7,12,0,,,―
2026-09-17 21:52,2026-09,4,3199,綿半ホールディングス,4900,1600,4700,▲,―,―,―,1320,100,7,28,0.0,,,▲
2026-09-17 21:52,2026-09,4,3221,ヨシックス,200,,0,×,―,―,―,3210,100,7,68,53.0,0,200,×
2026-09-17 21:52,2026-09,4,3224,ゼネラル・オイスター,,,,―,―,―,―,690,1000,7,146,0,,,―
2026-09-17 21:52,2026-09,4,3232,三重交通,0,,0,×,―,―,―,602,100,7,13,5.0,0,0,×
2026-09-17 21:52,2026-09,4,3237,イントランス,,,,―,―,―,―,95,1000,7,20,0,,,―
2026-09-17 21:52,2026-09,4,3289,東急不動産,2400,2466400,11000,―,5000,◎,―,1306,100,7,28,1.0,11000,2400,―
2026-09-17 21:52,2026-09,4,3306,日本製麻,,,,―,―,―,―,696,3000,7,440,0,,,―
2026-09-17 21:52,2026-09,4,3358,Ｔｒａｉｌｈｅａｄ　Ｇｌｏｂａｌ　Ｈｏｌ,,,,―,―,―,―,93,2500,7,49,0,,,―
2026-09-17 21:52,2026-09,4,3359,ｃｏｔｔａ,,,,―,―,―,―,523,1500,7,165,0,,,―
2026-09-17 21:52,2026-09,4,3371,ソフトクリエ,5000,14900,16000,◎,―,◎,―,2176,100,7,46,2.0,16000,5000,◎
2026-09-17 21:52,2026-09,4,3372,関門海,,,,―,―,―,―,221,100,7,5,0,,,―
2026-09-17 21:52,2026-09,4,3392,デリカフーズホールディングス,0,,,―,―,―,―,801,400,7,68,0,,,―
2026-09-17 21:52,2026-09,4,3397,トリドール,3800,,0,×,―,―,―,4340,100,7,92,5,0,3800,×
2026-09-17 21:52,2026-09,4,3435,サンコーテクノ,,,,―,―,―,―,1531,500,7,161,0,,,―
2026-09-17 21:52,2026-09,4,3447,信和,0,,,―,―,―,―,1023,1500,7,324,0,,,―
2026-09-17 21:52,2026-09,4,3461,パルマ,,,,―,―,―,―,630,100,7,13,0,,,―
2026-09-17 21:52,2026-09,4,3465,ケイアイスター不動産,7500,42800,800,▲,―,◎,―,3295,200,7,139,16.0,,,▲
2026-09-17 21:52,2026-09,4,3477,フォーライフ,,,,―,―,―,―,916,1000,7,193,0,,,―
2026-09-17 21:52,2026-09,4,3494,マリオン,,,,―,―,―,―,453,100,7,10,0,,,―
2026-09-17 21:52,2026-09,4,3529,アツギ,0,,,―,―,―,―,1046,100,7,22,0.0,,,―
2026-09-17 21:52,2026-09,4,3537,昭栄薬品,,,,―,―,―,―,1720,600,7,218,0,,,―
2026-09-17 21:52,2026-09,4,3561,力の源ホールディングス,0,,,×,―,―,―,1493,100,7,31,26.0,,,×
2026-09-17 21:52,2026-09,4,3563,ＦＯＯＤ＆Ｌ,8600,600000,32000,◎,―,◎,―,4766,100,7,101,2.0,32000,8600,◎
2026-09-17 21:52,2026-09,4,3569,セーレン,900,172100,1100,▲,―,◎,―,3285,100,7,69,4.0,,,▲
2026-09-17 21:52,2026-09,4,3591,ワコール,300,64400,1100,▲,―,◎,―,4037,100,7,85,8.0,1100,300,▲
2026-09-17 21:52,2026-09,4,3598,山喜,,,,―,―,―,―,167,100,7,4,0,,,―
2026-09-17 21:52,2026-09,4,3648,ＡＧＳ,0,,,―,―,―,―,1057,200,7,45,1.0,,,―
2026-09-17 21:52,2026-09,4,3674,オークファン,,,,―,―,―,―,337,300,7,21,5.0,,,―
2026-09-17 21:52,2026-09,4,3679,じげん,2500,,0,×,―,―,―,454,100,7,10,1.0,0,2500,×
2026-09-17 21:52,2026-09,4,3690,イルグルム,,,,―,―,―,―,577,100,7,12,11.0,,,―
2026-09-17 21:52,2026-09,4,3691,デジタルプラス,,,,―,―,―,―,1914,700,7,283,0,,,―
2026-09-17 21:52,2026-09,4,3710,ジョルダン,,,,―,―,―,―,639,100,7,13,6.0,,,―
2026-09-17 21:52,2026-09,4,3712,情報企画,,,,―,―,―,―,1002,1000,7,211,5.0,,,―
2026-09-17 21:52,2026-09,4,3726,フォーシーズＨＤ,,,,―,―,―,―,398,100,7,8,0,,,―
2026-09-17 21:52,2026-09,4,3750,サイトリ細胞研究所,,,,―,―,―,―,848,100,7,18,0,,,―
2026-09-17 21:52,2026-09,4,3762,テクマト,1800,109800,1900,▲,1000,◎,―,2544,500,7,268,1.0,1900,1800,▲
2026-09-17 21:52,2026-09,4,3768,リスクモンスター,,,,―,―,―,―,569,300,7,36,0.0,,,―
2026-09-17 21:52,2026-09,4,3769,ＧＭＯペイメントゲートウェイ,900,143800,100,▲,―,◎,―,8869,100,7,187,0,,,▲
2026-09-17 21:52,2026-09,4,3771,システムリサ,22000,200,0,×,―,―,―,1929,100,7,41,0.0,0,22000,×
2026-09-17 21:52,2026-09,4,3772,ウェルス・マネジメント,,,,―,―,―,―,1106,200,7,47,0,,,―
2026-09-17 21:52,2026-09,4,3778,さくらインタ,100,,,▲,―,―,―,3695,100,7,78,54.0,,100,▲
2026-09-17 21:52,2026-09,4,3796,いい生活,,,,―,―,―,―,330,100,7,7,0,,,―
2026-09-17 21:52,2026-09,4,3799,キーウェアソリューションズ,,,,―,―,―,―,1139,300,7,72,19.0,,,―
2026-09-17 21:52,2026-09,4,3839,ＯＤＫソリューションズ,0,,,―,―,―,―,625,100,7,13,11.0,,,―
2026-09-17 21:52,2026-09,4,3844,コムチュア,6300,30000,9000,◎,―,◎,―,1349,300,7,85,0,9000,6300,◎
2026-09-17 21:52,2026-09,4,3861,王子ホールディングス,2800,3398400,2100,◎,―,◎,―,889,5000,7,938,0.0,,,◎
2026-09-17 21:52,2026-09,4,3912,モバイルファクトリー,0,,,―,―,―,―,1142,1000,7,241,0.0,,,―
2026-09-17 21:52,2026-09,4,3939,カナミックＮ,4400,,2600,▲,―,―,―,493,100,7,10,0,2600,4400,▲
2026-09-17 21:52,2026-09,4,3964,オークネット,0,,7000,―,―,―,―,1300,100,,43,,7000,0,―
2026-09-17 21:52,2026-09,4,3965,キャピタル・アセット・プランニング,0,,,―,―,―,―,882,300,7,56,0,,,―
2026-09-17 21:52,2026-09,4,3969,エイトレッド,0,,,―,―,―,―,1403,100,7,30,0,,,―
2026-09-17 21:52,2026-09,4,3985,テモナ,0,,,―,―,―,―,195,100,7,4,0,,,―
2026-09-17 21:52,2026-09,4,4008,住友精化,1000,362200,1000,▲,―,◎,―,1507,500,7,159,9.0,,,▲
2026-09-17 21:52,2026-09,4,4051,ＧＭＯフィナンシャルゲート,,,0,×,―,―,―,6170,100,7,130,0,,,×
2026-09-17 21:52,2026-09,4,4061,デンカ,900,345500,29900,▲,―,◎,―,3333,1,7,1,3.0,,,▲
2026-09-17 21:52,2026-09,4,4064,カーバイド,0,14600,1500,▲,―,―,―,3590,100,7,76,0,1500,0,▲
2026-09-17 21:52,2026-09,4,4094,日本化学産業,,,,―,―,―,―,2304,300,7,146,0,,,―
2026-09-17 21:52,2026-09,4,4124,大阪油化工業,,,,―,―,―,―,3020,100,7,64,0,,,―
2026-09-17 21:52,2026-09,4,4177,ｉ－ｐｌｕｇ,,,,―,―,―,―,1501,100,7,32,0,,,―
2026-09-17 21:52,2026-09,4,4193,ファブリカホールディングス,,,,―,―,―,―,2159,200,7,91,0,,,―
2026-09-17 21:52,2026-09,4,4196,ネオマーケティング,,,,―,―,―,―,1572,500,7,166,0,,,―
2026-09-17 21:52,2026-09,4,4218,ニチバン,1900,1300,0,▲,―,―,―,1950,100,7,41,0.0,,,▲
2026-09-17 21:52,2026-09,4,4220,リケンテク,6400,46800,200,×,―,―,―,2378,200,7,100,2.0,200,6400,×
2026-09-17 21:52,2026-09,4,4290,プレステージ,18000,117200,0,×,―,―,―,709,100,7,15,0,0,18000,×
2026-09-17 21:52,2026-09,4,4323,日本システム技術,1500,,0,▲,―,―,―,1922,100,7,41,5.0,,,▲
2026-09-17 21:52,2026-09,4,4365,松本油脂製薬,,,,―,―,―,―,25000,100,7,527,0,,,―
2026-09-17 21:52,2026-09,4,4373,シンプレクス,72000,513100,76000,―,―,◎,―,1171,600,7,148,0,76000,72000,―
2026-09-17 21:52,2026-09,4,4376,くふうカンパニーホールディングス,,,,―,―,―,―,173,100,7,4,0,,,―
2026-09-17 21:52,2026-09,4,4417,グローバルセキュリティエキスパート,,,,―,―,―,―,5590,200,7,236,0,,,―
2026-09-17 21:52,2026-09,4,4421,ディ・アイ・システム,,,,―,―,―,―,947,100,7,20,0,,,―
2026-09-17 21:52,2026-09,4,4442,バルテス・ホールディングス,,,,―,―,―,―,406,500,7,43,1.0,,,―
2026-09-17 21:52,2026-09,4,4444,インフォネット,,,,―,―,―,―,953,300,7,60,0,,,―
2026-09-17 21:52,2026-09,4,4445,リビン・テクノロジーズ,,,,―,―,―,―,1975,200,7,83,0,,,―
2026-09-17 21:52,2026-09,4,4447,ピー・ビーシステムズ,,,,―,―,―,―,500,100,7,11,5.0,,,―
2026-09-17 21:52,2026-09,4,4462,石原ケミカル,1300,900,20000,▲,200,―,―,2805,200,7,118,3.0,20000,1300,▲
2026-09-17 21:52,2026-09,4,4484,ランサーズ,,,,―,―,―,―,300,500,7,32,0,,,―
2026-09-17 21:52,2026-09,4,4491,コンピューターマネージメント,,,,―,―,―,―,3260,100,7,69,0,,,―
2026-09-17 21:52,2026-09,4,4526,理研ビタミン,3500,37400,4400,◎,200,◎,―,3350,100,7,71,5.0,4400,3500,◎
2026-09-17 21:52,2026-09,4,4539,日本ケミファ,0,,,―,―,―,―,1581,1,7,0,0,,,―
2026-09-17 21:52,2026-09,4,4540,ツムラ,1000,146200,1700,▲,―,◎,―,3886,100,7,82,0,,,▲
2026-09-17 21:52,2026-09,4,4543,テルモ,1000,1618400,500,◎,―,◎,―,2292,100,7,48,0.0,,,◎
2026-09-17 21:52,2026-09,4,4559,ゼリア新薬,5900,57200,12000,▲,1000,◎,―,2032,100,7,43,3.0,12000,5900,▲
2026-09-17 21:52,2026-09,4,4658,日本空調Ｓ,17000,,0,×,―,―,―,1675,100,7,35,3.0,0,17000,×
2026-09-17 21:52,2026-09,4,4661,オリランド,27000,1295400,158000,◎,―,◎,▲,3068,100,7,65,2,158000,27000,◎
2026-09-17 21:52,2026-09,4,4665,ダスキン,11800,102800,43800,▲,◎,◎,―,4747,100,7,100,8.0,,,▲
2026-09-17 21:52,2026-09,4,4676,フジ・メディ,1400,20000,20000,―,―,◎,―,4154,100,7,88,4.0,20000,1400,―
2026-09-17 21:52,2026-09,4,4680,ラウンドワン,4700,1616300,22000,◎,2000,◎,―,1182,100,7,25,0.0,22000,4700,◎
2026-09-17 21:52,2026-09,4,4718,早稲田アカデ,0,,0,×,―,―,―,2527,100,7,53,36,0,0,×
2026-09-17 21:52,2026-09,4,4719,アルファＳ,900,700,400,▲,―,―,―,3295,100,7,70,0,400,900,▲
2026-09-17 21:52,2026-09,4,4732,Ｕ・Ｓ・Ｓ,0,1656000,159000,◎,500,◎,―,1930,100,7,41,4.0,159000,0,◎
2026-09-17 21:52,2026-09,4,4751,サイバーＡ,8900,2148900,33000,◎,◎,◎,―,1272,100,7,27,0,33000,8900,◎
2026-09-17 21:52,2026-09,4,4762,エックスネット,0,,,―,―,―,―,2176,100,7,46,0,,,―
2026-09-17 21:52,2026-09,4,4783,ＮＣＤ,,,,―,―,―,―,2623,100,7,55,2.0,,,―
2026-09-17 21:52,2026-09,4,4801,セントラル,1200,,0,×,―,―,―,2400,100,7,51,0,0,1200,×
2026-09-17 21:52,2026-09,4,4814,ネクストウェア,,,,―,―,―,―,171,500,7,18,0,,,―
2026-09-17 21:52,2026-09,4,4838,スペースシャワーＳＫＩＹＡＫＩホールディ,,,,―,―,―,―,711,100,7,15,0,,,―
2026-09-17 21:52,2026-09,4,4839,ＷＯＷＯＷ,0,,0,×,―,―,―,1005,100,7,21,0.0,,,×
2026-09-17 21:52,2026-09,4,4901,富士フイルムホールディングス,400,1054800,1500,▲,―,◎,―,3341,100,7,70,0,,,▲
2026-09-17 21:52,2026-09,4,4902,コニカミノル,2300,8500,1100,▲,―,◎,―,654,100,7,14,0,1100,2300,▲
2026-09-17 21:52,2026-09,4,4925,ハーバー研究所,,,,―,―,―,―,1729,100,7,36,15.0,,,―
2026-09-17 21:52,2026-09,4,4931,新日本製薬,2500,,0,×,―,―,―,2072,100,7,44,15,0,2500,×
2026-09-17 21:52,2026-09,4,4932,アルマード,,,,―,―,―,―,822,100,7,17,0,,,―
2026-09-17 21:52,2026-09,4,4937,Ｗａｑｏｏ,,,,―,―,―,―,2400,100,7,51,0,,,―
2026-09-17 21:52,2026-09,4,4951,エステー,1700,2300,7600,◎,―,―,―,1539,1000,7,325,4.0,7600,1700,◎
2026-09-17 21:52,2026-09,4,4958,長谷川香料,2900,290700,20000,▲,1000,◎,―,3495,100,7,74,6.0,20000,2900,▲
2026-09-17 21:52,2026-09,4,4990,昭和化学工業,,,,―,―,―,―,520,1000,7,110,0,,,―
2026-09-17 21:52,2026-09,4,4997,日本農薬,12000,16400,100,×,―,―,―,1176,100,7,25,1.0,100,12000,×
2026-09-17 21:52,2026-09,4,5071,ヴィス,,,,―,―,―,―,1518,200,7,64,0,,,―
2026-09-17 21:52,2026-09,4,5121,藤倉コンポジット,0,,400,▲,―,―,―,2835,100,7,60,0.0,,,▲
2026-09-17 21:52,2026-09,4,5142,アキレス,1400,29600,1200,▲,―,―,―,1801,100,7,38,2.0,1200,1400,▲
2026-09-17 21:52,2026-09,4,5237,ノザワ,,,,―,―,―,―,1212,100,7,26,0,,,―
2026-09-17 21:52,2026-09,4,5262,日本ヒューム,0,,0,×,―,―,―,1139,600,7,144,2.0,0,0,×
2026-09-17 21:52,2026-09,4,5290,ベルテクスコーポレーション,,,,―,―,―,―,1246,300,7,79,4.0,,,―
2026-09-17 21:52,2026-09,4,5368,日本インシュレーション,,,,―,―,―,―,1000,300,7,63,0,,,―
2026-09-17 21:52,2026-09,4,5401,日本製鉄,1000,5585100,1600,◎,―,◎,―,703,1000,7,148,5.0,,,◎
2026-09-17 21:52,2026-09,4,5463,丸一鋼管,7300,658300,28800,◎,◎,◎,―,1753,100,7,37,10.0,,,◎
2026-09-17 21:52,2026-09,4,5607,中央可鍛工業,,,,―,―,―,―,611,100,7,13,0,,,―
2026-09-17 21:52,2026-09,4,6033,エクストリーム,,,,―,―,―,―,1766,100,7,37,0,,,―
2026-09-17 21:52,2026-09,4,6045,レントラックス,,,,―,―,―,―,2090,100,7,44,29.0,,,―
2026-09-17 21:52,2026-09,4,6046,リンクバル,,,,―,―,―,―,156,1000,7,33,0.0,,,―
2026-09-17 21:52,2026-09,4,6050,イー・ガーディアン,0,,0,×,―,―,―,1806,100,7,38,29.0,,,×
2026-09-17 21:52,2026-09,4,6070,キャリアリン,4400,600,5200,▲,―,―,―,2526,100,7,53,0,5200,4400,▲
2026-09-17 21:52,2026-09,4,6073,アサンテ,0,1300,,×,―,―,―,1523,100,7,32,5.0,,0,×
2026-09-17 21:52,2026-09,4,6087,アビスト,0,,,―,―,―,―,3550,500,7,374,0,,,―
2026-09-17 21:52,2026-09,4,6092,エンバイオ・ホールディングス,,,,―,―,―,―,810,1000,7,171,1,,,―
2026-09-17 21:52,2026-09,4,6140,旭ダイヤモンド工業,0,,1200,▲,―,◎,―,1113,300,7,70,1.0,,,▲
2026-09-17 21:52,2026-09,4,6181,タメニー,,,,―,―,―,―,90,100,7,2,0,,,―
2026-09-17 21:52,2026-09,4,6189,グローバルキッズＣＯＭＰＡＮＹ,0,,,―,―,―,―,1010,500,7,107,4.0,,,―
2026-09-17 21:52,2026-09,4,6193,バーチャレクス・ホールディングス,,,,―,―,―,―,1183,200,7,50,0,,,―
2026-09-17 21:52,2026-09,4,6240,ヤマシンＦ,100,,,×,―,―,―,527,200,7,22,1.0,,100,×
2026-09-17 21:52,2026-09,4,6277,ホソカワミク,5900,29200,7200,◎,500,◎,―,6010,100,7,127,7.0,7200,5900,◎
2026-09-17 21:52,2026-09,4,6282,オイレス工業,25000,9800,0,×,―,◎,―,2960,300,7,187,7.0,0,25000,×
2026-09-17 21:52,2026-09,4,6316,丸山製作所,0,,,―,―,―,―,3030,100,7,64,12.0,,,―
2026-09-17 21:52,2026-09,4,6325,タカキタ,0,,,―,―,―,―,418,100,7,9,14.0,,,―
2026-09-17 21:52,2026-09,4,6332,月島,1200,89900,300,▲,―,◎,―,2730,500,7,288,0.0,300,1200,▲
2026-09-17 21:52,2026-09,4,6339,新東工業,2500,116100,18500,▲,―,◎,―,1215,100,7,26,2.0,,,▲
2026-09-17 21:52,2026-09,4,6379,レイズネク,43000,7200,400,×,―,―,―,3145,400,7,265,13.0,400,43000,×
2026-09-17 21:52,2026-09,4,6412,平和,8100,142200,65000,◎,400,◎,―,2232,200,7,94,6.0,65000,8100,◎
2026-09-17 21:52,2026-09,4,6417,SANKYO,1900,696000,4700,▲,―,◎,―,2149,500,7,227,9.0,4700,1900,▲
2026-09-17 21:52,2026-09,4,6419,マースグループホールディングス,1100,11600,1800,◎,―,―,―,3205,1000,7,676,6.0,,,◎
2026-09-17 21:52,2026-09,4,6430,ダイコク電機,0,,0,×,―,―,―,2501,100,7,53,4.0,0,0,×
2026-09-17 21:52,2026-09,4,6549,ディーエムソリューションズ,,,,―,―,―,―,1112,400,7,94,0,,,―
